Name,Zcr,Energy,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,LPC12,LPC13,LPC14
alex_angry.wav,0.7426604,0.434431,0.567141,0.6218599,0.6315575,0.7160898,0.8527156,0.4597127,0.1509351,0.3910139,0.3080654,0.3893876,0.4086721,0.6396694,0.6060251,0.5882533,0.5231847,0.4099302,0.4400099,0.4935611,0.6110428,0.7584333,0.8101677,0.7355062,0.6479226,0.6392861,0.5572353,0.3446502,0.1984758,0.2378625,0.2103459,0.2381138,0.2986625,0.1768963,0.2212518,0.3060777,0.2594438,0.3592444,0.5815648,0.5146463,0.4482787,0.4692429,0.4573146,0.3333172,0.5957741,0.2395851,0.6520675,0.4479571,0.4487377,0.4441903,0.7540853
alex_boredom.wav,0.1812392,0.0653235,0.328081,0.0645877,0.218108,0.2550227,0.6835394,0.6781343,0.6828446,0.7109954,0.722604,0.3775294,0.4324854,0.8664781,0.7367885,0.6055478,0.7303729,0.5419905,0.5844577,0.5556959,0.643313,0.6716016,0.7031554,0.8641778,0.171436,0.3960774,0.0984864,0.3978795,0.3630491,0.0399206,0.1791833,0.0552233,0.0142533,0.0803657,0.0468131,0.6680172,0.0468756,0.5362866,0.2723562,0.8074906,0.3483812,0.7151334,0.0842858,0.5962659,0.5143731,0.2459177,0.4273963,0.9052519,0.2912173,0.5998613,0.5157498
alex_boredom.wav,0.253607,0.0568654,0.2637943,0.1167345,0.2606841,0.2873783,0.7037658,0.7613398,0.70335,0.674646,0.4975569,0.1723206,0.4532451,0.6869824,0.4492918,0.6509765,0.8048112,0.5633434,0.6293933,0.5054047,0.4653925,0.5718926,0.7104514,0.9078892,0.2239577,0.3890026,0.0397818,0.2456929,0.1381508,0.2347967,0.1759769,0.2147039,0.0155662,0.3493828,0.0454921,0.6149698,0.0441568,0.4425447,0.3417036,0.8301239,0.3294043,0.6523505,0.045893,0.6914984,0.5067429,0.2150785,0.5972068,0.8560509,0.2271419,0.5134879,0.4990656
alex_boredom.wav,0.2109481,0.0304167,0.3343125,0.0527969,0.6048162,0.2519894,0.6401688,0.7247055,0.7856226,0.7481461,0.5770217,0.1932498,0.342347,0.5888449,0.6805754,0.7314191,0.8586181,0.6868408,0.7299649,0.4429902,0.4289526,0.5479659,0.6473437,0.7881343,0.1308662,0.2712138,0.059317,0.0510247,0.0953247,0.1329029,0.2212059,0.0348118,0.0403435,0.2206075,0.0574424,0.6854306,0.0507954,0.6193617,0.2206304,0.7380275,0.4589145,0.6970731,0.093302,0.6228222,0.5721695,0.2122367,0.5426054,0.7566274,0.3379248,0.5247473,0.5655941
alex_boredom.wav,0.1401039,0.0205231,0.3855174,0.037585,0.5549833,0.2024449,0.6155243,0.6347359,0.7966329,0.7824372,0.6374117,0.4067389,0.4789938,0.6924347,0.8030074,0.7993112,0.8460835,0.6392198,0.7173721,0.4490835,0.4646563,0.6398341,0.6473239,0.6897071,0.1149384,0.1166092,0.0708976,0.0344887,0.0580852,0.0832978,0.3013372,0.0515142,0.0415368,0.1547662,0.0591537,0.7534666,0.0623045,0.6504985,0.2027522,0.7252475,0.4460108,0.7234677,0.0877205,0.6725216,0.5934961,0.2007908,0.4906521,0.7533642,0.3122833,0.5643161,0.5984195
alex_boredom.wav,0.3092158,0.0289043,0.4355004,0.1542736,0.4312755,0.2904116,0.6291881,0.6382934,0.7584624,0.7373718,0.6512444,0.4053853,0.3997401,0.6091879,0.7037307,0.6946216,0.8320605,0.6971259,0.7290907,0.5093375,0.4877524,0.568586,0.6416734,0.7985516,0.2868706,0.0715405,0.0853977,0.1689003,0.0913049,0.126123,0.179038,0.0482762,0.0263007,0.1504842,0.0520159,0.7477218,0.0610057,0.6409513,0.2300063,0.6770668,0.4882736,0.6899612,0.1389895,0.6247602,0.5980659,0.2012031,0.4773311,0.7515993,0.3221943,0.5768288,0.6401856
alex_boredom.wav,0.2353246,0.0243068,0.3317331,0.1271568,0.4401504,0.3136672,0.6317386,0.7178394,0.7598348,0.6654789,0.5527836,0.3196455,0.372886,0.6467161,0.8623598,0.7781461,0.8341072,0.6991286,0.7766014,0.4696686,0.4888843,0.5819647,0.6684885,0.7858202,0.1089459,0.2272625,0.0779855,0.0732591,0.0802794,0.1750088,0.217649,0.0360064,0.0471925,0.0496308,0.0357448,0.8070798,0.084619,0.6183606,0.2318871,0.7055611,0.4813955,0.6670403,0.1667813,0.5863918,0.6047366,0.2036985,0.4429179,0.7923809,0.2434252,0.6272326,0.6006398
alex_boredom.wav,0.2277069,0.0735234,0.3648711,0.1294757,0.3961939,0.2772672,0.6488442,0.73541,0.8727329,0.7272643,0.6730265,0.3777506,0.3563762,0.4391928,0.6139326,0.6576173,0.8292457,0.7020703,0.7628204,0.4915322,0.4457657,0.5076,0.6266727,0.7372688,0.1497474,0.0094038,0.0522341,0.0723165,0.0423534,0.1146645,0.2206332,0.0056847,0.0290748,0.0201342,0.0347281,0.7256164,0.0498216,0.7412477,0.1325621,0.6850232,0.4796465,0.7664171,0.2587413,0.4985486,0.6259233,0.186415,0.4339792,0.7735404,0.3275342,0.5591469,0.6574939
alex_boredom.wav,0.2589393,0.0307302,0.2614067,0.2033877,0.7065604,0.3065894,0.6455537,0.6896856,0.6467991,0.6882508,0.5809142,0.3394832,0.44008,0.6944766,0.6599927,0.7141016,0.8198919,0.7131119,0.7895926,0.5114126,0.4649828,0.5718178,0.6520562,0.7936402,0.201805,0.1525733,0.1125082,0.1049425,0.0877405,0.3461944,0.2162376,0.0810375,0.0517672,0.0577692,0.0642535,0.8229391,0.0799463,0.4976387,0.3103835,0.8049735,0.3230608,0.6904554,0.0475184,0.7488505,0.5127244,0.2170685,0.450697,0.887983,0.1572216,0.6159611,0.5804687
alex_boredom.wav,0.3290217,0.0448459,0.2816255,0.2616967,0.4943442,0.3793895,0.6741533,0.7841866,0.6967255,0.5656729,0.4905836,0.356212,0.5586287,0.6650618,0.5957047,0.6854879,0.8421033,0.7181691,0.8444206,0.5315375,0.4299135,0.4872476,0.570723,0.7318303,0.295171,0.0383667,0.0726222,0.1255238,0.082183,0.2743944,0.273302,0.1182401,0.0290427,0.0236881,0.0470143,0.715369,0.0528864,0.5440358,0.2612226,0.7823534,0.4045944,0.7013384,0.1172087,0.5986216,0.5530595,0.2451275,0.4186152,0.8077329,0.1657114,0.616802,0.6021538
alex_boredom.wav,0.2101863,0.0263172,0.2789579,0.0929003,0.4340382,0.2904116,0.629929,0.6801029,0.7939995,0.7327488,0.6264382,0.5094895,0.5328338,0.7325278,0.7066723,0.7160677,0.8035779,0.6681672,0.7509827,0.5515575,0.5341413,0.57688,0.6272067,0.7439196,0.1120817,0.0779868,0.0445429,0.1106957,0.0791018,0.0938065,0.2827161,0.0565333,0.0193524,0.0138145,0.0356997,0.6809124,0.0458546,0.5828307,0.2431829,0.7511998,0.4306679,0.6362896,0.1659712,0.7142937,0.4941677,0.2198871,0.3847006,0.841186,0.2465887,0.557321,0.6454724
alex_boredom.wav,0.2642717,0.0349277,0.224236,0.1576099,0.4646522,0.3328783,0.6690968,0.7833364,0.76061,0.6148106,0.4723898,0.3093616,0.4665696,0.8233317,0.7808989,0.7208257,0.7956354,0.665701,0.7234437,0.5576247,0.5680844,0.6041838,0.5884948,0.6791608,0.1986132,0.226858,0.0509437,0.1558578,0.1375192,0.1569374,0.3256894,0.0794735,0.0172635,0.027962,0.0465512,0.6775807,0.0500378,0.5336451,0.2599171,0.8126563,0.3396484,0.7098646,0.1547817,0.6646883,0.5155407,0.219832,0.3574256,0.9069155,0.1806798,0.5972922,0.5553061
alex_boredom.wav,0.1644804,0.0211606,0.373369,0.0402021,0.522055,0.1984004,0.5979816,0.610523,0.8134014,0.8530776,0.732803,0.5142545,0.4157262,0.6509987,0.7743164,0.7534112,0.8559913,0.7295576,0.8334962,0.514682,0.4369961,0.4956852,0.5780636,0.7384618,0.1159653,0.0039985,0.0441364,0.0738403,0.0735947,0.055055,0.2517456,0.028368,0.0267236,0.0323325,0.0553737,0.8278444,0.0724151,0.6755305,0.1853561,0.7235277,0.4313632,0.7398124,0.099487,0.6826867,0.6245097,0.1868911,0.3946101,0.8025663,0.2991887,0.6065645,0.5921077
