@relation valence

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute valence {-2,-1,0,1,2}

@data
0.5705014,1.1445455,0.7610126,0.4077861,0.3826357,0.5634119,0.9221976,0.25031,0.6482609,0.7934765,0.7594484,0.344635,0.3390846,0.6763898,0.7582641,0.8142615,0.7332384,0.529343,0.5643847,0.5500455,0.5506799,0.7202216,0.7743442,0.8507974,0.5550641,0.2224527,0.1491507,0.1036542,0.2104263,0.1065616,0.1572634,0.2338211,0.2608531,0.0841283,0.0777555,0.7001969,0.3445296,0.7000578,0.3633104,0.4695591,0.4356576,0.5442933,0.3990488,0.3400698,0.7250652,0.2679311,0.4794391,0.4641257,0.7099595,0.324718,0.7343467,2
0.721331,1.2110016,1.1542208,0.4634501,0.5087296,0.5108341,1.0078326,0.2996887,0.604024,0.605194,0.5134462,0.2567768,0.2979953,0.6304678,0.6011616,0.6429243,0.6362503,0.6085941,0.612507,0.5254867,0.5740445,0.6752797,0.7737116,0.7846361,0.3200773,0.28765,0.14612,0.3055937,0.4040968,0.2702435,0.2084706,0.5526023,0.2139089,0.061933,0.0958621,0.4472475,0.1747728,0.8203444,0.3383055,0.2943299,0.6019964,0.4516497,0.5723128,0.2802107,0.7544376,0.2110298,0.5984129,0.5474159,0.6325269,0.1409972,0.860197,2
0.4722336,0.875,0.4688936,0.4432358,0.4555932,0.5047674,0.9361588,0.3779608,0.4942056,0.7560823,0.6254066,0.4584556,0.4241023,0.5877172,0.6345433,0.8033114,0.7757557,0.562825,0.5522574,0.4990187,0.5777852,0.7683422,0.7229,0.8143886,0.391548,0.2852498,0.1758048,0.1640839,0.38187,0.1237854,0.1647956,0.5917215,0.2704715,0.1331703,0.102191,0.6312304,0.1773275,0.4214289,0.5582322,0.4832165,0.3987404,0.5299133,0.41467,0.3967317,0.6874192,0.2164234,0.4712659,0.5676417,0.6378109,0.3010689,0.7840254,2
0.6413456,1.1334071,0.6271858,0.5064387,0.4935329,0.564423,1.0287589,0.3872071,0.4540011,0.6419641,0.5021743,0.3191249,0.2981907,0.5931886,0.5178876,0.7329258,0.7584556,0.7718577,0.7794043,0.4730967,0.4602888,0.6800169,0.6673421,0.7258217,0.4639086,0.1401775,0.70971,0.2038345,0.1646047,0.4134354,0.4035059,0.520421,0.2502933,0.25574,0.0245952,0.3987821,0.2808905,0.3801392,0.6534157,0.3248473,0.5689493,0.370147,0.6101614,0.1784097,0.7391314,0.1879557,0.6653276,0.5285792,0.598854,0.2577064,0.852647,2
0.3785365,0.9231073,0.7761746,0.2405251,0.4532825,0.4329784,0.8921804,0.2598449,0.7778284,0.7741892,0.6577461,0.4883254,0.171658,0.6269334,0.6181662,0.644625,0.7719101,0.6062681,0.7220885,0.5932957,0.5965703,0.7599345,0.7577098,0.8762107,0.2036266,0.1059447,0.2322544,0.334158,0.2179465,0.1010007,0.1345831,0.1398119,0.0706217,0.0354766,0.0511389,0.6700122,0.2139767,0.6689786,0.3963623,0.4421588,0.3365555,0.6448985,0.4745349,0.3607334,0.8371666,0.2244939,0.1835329,0.8177845,0.3398329,0.5084719,0.6333847,2
0.5499337,0.9037372,0.9005368,0.4207164,0.6657813,0.4481451,0.9776393,0.2606398,0.591811,0.6711998,0.5305238,0.3196837,0.3277423,0.9006223,0.6615584,0.6992155,0.741102,0.5863994,0.69853,0.5231581,0.5530427,0.6471266,0.6869802,0.7534754,0.2586227,0.2636321,0.7241464,0.2672916,0.2480971,0.2196297,0.1921887,0.4834819,0.1427248,0.2909422,0.1443753,0.5635638,0.2505491,0.6461692,0.4317731,0.3844883,0.5400214,0.3867066,0.6132958,0.2351936,0.8419255,0.140749,0.5661757,0.6993799,0.5552827,0.2511353,0.7166762,2
0.2848393,0.6738435,0.6044846,0.1998196,0.5962236,0.2691783,0.8733634,0.371808,0.6039204,0.7978603,0.6706599,0.435584,0.4225984,0.8697594,0.7474089,0.8533221,0.8059697,0.6044828,0.6071857,0.5033549,0.4913614,0.6630925,0.7349945,0.7640761,0.1852754,0.2516045,0.1393379,0.1186815,0.2555425,0.0736696,0.1891583,0.3697817,0.0827459,0.0725127,0.0662036,0.6434472,0.1436261,0.5658453,0.4195441,0.5619261,0.2745105,0.6369252,0.4458031,0.3820126,0.5485101,0.3155333,0.2102,0.8250887,0.5347033,0.3424953,0.6362726,2
0.5605984,1.4298033,0.6019645,0.4413386,0.6133137,0.5704897,1.009823,0.4196552,0.5064307,0.6766868,0.5776758,0.1981887,0.3918139,0.6963353,0.4415452,0.5480277,0.6555287,0.592049,0.7382743,0.6120698,0.5699818,0.665328,0.7116505,0.759928,0.3735481,0.2114629,0.2996658,0.3708482,0.4873965,0.3519659,0.2682206,0.6713267,0.1597278,0.2248897,0.0387138,0.3998018,0.1720397,0.4106833,0.6328394,0.2853211,0.5984405,0.4467085,0.5697212,0.1683095,0.7591681,0.2392853,0.3949918,0.6762196,0.5950695,0.2311386,0.7334118,2
0.3884394,0.8989899,0.6973169,0.2670902,0.4838124,0.4218562,0.9341487,0.340291,0.6814502,0.6699249,0.7298702,0.1907507,0.233798,0.7894293,0.5919621,0.8200657,0.7856584,0.6604549,0.5772241,0.4764014,0.5128517,0.6416063,0.7193231,0.8384995,0.3342043,0.2100598,0.61198,0.2502405,0.809209,0.0979425,0.2634638,0.2767471,0.1035827,0.1617029,0.1709522,0.5284824,0.1799231,0.6242121,0.4068038,0.4704315,0.3688117,0.6315686,0.5803561,0.2161836,0.6337281,0.2268204,0.4759241,0.7424971,0.5262393,0.4085608,0.5025614,2
0.4524277,0.9265449,0.7037486,0.3570984,0.5098817,0.4188229,0.9508977,0.2538494,0.6222783,0.8384477,0.5657357,0.5120295,0.4496858,0.5851109,0.8264387,0.6938595,0.6775045,0.6440959,0.519329,0.5626874,0.5668003,0.7463259,0.8231831,0.8478548,0.1364049,0.4049277,0.2243056,0.1742259,0.3668404,0.1583597,0.1762703,0.3123232,0.177666,0.0938555,0.1251161,0.6319374,0.3640463,0.5329717,0.528478,0.3482086,0.5160721,0.4548295,0.4788187,0.3372306,0.867034,0.1998261,0.4807998,0.4898396,0.5769822,0.2665003,0.9928848,2
0.685528,1.4188263,0.5578069,0.511978,0.4400881,0.654412,1.0228739,0.3010092,0.362201,0.6939592,0.5664809,0.3021366,0.2912299,0.682132,0.4882899,0.591132,0.6086142,0.5624056,0.5781591,0.5181956,0.7094639,0.8160181,0.7724349,0.8363012,0.5217681,0.4217267,0.6745037,0.3267218,0.4889769,0.2088275,0.1860257,0.4788576,0.292037,0.1367824,0.1190684,0.4727695,0.17595,0.3495702,0.6636549,0.3932936,0.4526819,0.4036131,0.6373012,0.1736377,0.6580919,0.2048013,0.6610318,0.5443341,0.6870358,0.1882747,0.8116069,2
0.402913,0.8585566,0.6973551,0.3227674,0.5895505,0.4259006,0.8933937,0.3167702,0.5520976,0.7543165,0.6144059,0.4235797,0.418979,0.5625288,0.5398949,0.7735468,0.7814947,0.6768899,0.7460693,0.6078289,0.5646889,0.6614866,0.7135444,0.7784983,0.2760614,0.122832,0.2237324,0.2320399,0.2472038,0.1812683,0.1999611,0.4268078,0.1642448,0.1174269,0.0872952,0.5701189,0.12228,0.6463878,0.3056182,0.6256848,0.3847625,0.5235917,0.4706939,0.331253,0.6182684,0.2730096,0.5129992,0.6732138,0.3918918,0.3871684,0.6566102,2
0.5605984,0.9129136,0.5379167,0.4968428,0.3510561,0.5613897,0.9526238,0.3134169,0.495518,0.7376023,0.7485114,0.5073328,0.2503672,0.6716691,0.5575515,0.6173063,0.7094738,0.6892031,0.6291877,0.4702424,0.5882741,0.7537315,0.7882106,0.8050663,0.344037,0.2827752,0.7471346,0.2172661,0.0965153,0.232056,0.2350056,0.1530223,0.264384,0.0850345,0.0855762,0.5416731,0.2176062,0.4549808,0.5342418,0.4788874,0.4170287,0.4568246,0.5765371,0.2899936,0.570323,0.2629445,0.4775199,0.6255839,0.560877,0.276727,0.7523584,2
0.5575514,1.1882103,0.7295962,0.4422877,0.4764116,0.5401563,0.989739,0.2987403,0.5264057,0.6952447,0.5800105,0.3716653,0.2776718,0.6183968,0.5709009,0.5679607,0.6550161,0.6136172,0.6212777,0.6127559,0.607274,0.7793606,0.790164,0.8441059,0.4025477,0.3123369,0.3100169,0.40742,0.337993,0.2367458,0.1595439,0.2786014,0.1422868,0.1322595,0.0750702,0.5287145,0.4742482,0.5038233,0.5589362,0.3349175,0.4874315,0.5426076,0.4936071,0.26154,0.901379,0.1542663,0.5897404,0.4088021,0.6815892,0.2528489,0.979441,2
0.3610159,1.2934008,0.69374,0.2809288,0.5417465,0.3177117,0.9066854,0.3580938,0.6896891,0.7449208,0.7375068,0.4432741,0.2665629,0.6658948,0.6291819,0.7456368,0.7543375,0.602694,0.5902752,0.456096,0.4729768,0.6801724,0.7549867,0.8164155,0.2202926,0.1266605,0.2371283,0.2084057,0.1463859,0.1856058,0.1710077,0.1750188,0.1116419,0.1324681,0.0378219,0.6296127,0.1358957,0.6979271,0.3140103,0.4959037,0.4581739,0.5510743,0.5447082,0.3284806,0.5869045,0.2627413,0.4384006,0.658758,0.4395376,0.5064,0.6442234,2
0.6405838,1.1641865,0.714242,0.5102538,0.4834554,0.6291342,0.9871655,0.3056562,0.4438971,0.6363757,0.5114335,0.2586358,0.3148993,0.5891706,0.4948435,0.5895807,0.6311895,0.5975,0.7432141,0.6028866,0.5998422,0.7643445,0.7818533,0.78507,0.3978318,0.424625,0.2001003,0.3143863,1.0012288,0.252308,0.2460147,1.0643442,0.172967,0.0882374,0.106244,0.389681,0.3478494,0.4987463,0.5007462,0.4912554,0.4140253,0.4790735,0.5597459,0.2264264,0.7457015,0.1954432,0.5764135,0.4811304,0.7269339,0.1793431,0.8615438,2
0.490516,0.7489998,0.6074349,0.497079,0.3539534,0.5169007,0.9350557,0.350312,0.3744698,0.6956222,0.7054079,0.5258568,0.4319149,0.7524559,0.5947795,0.760225,0.7406998,0.6705231,0.6586673,0.5072559,0.5823893,0.7435855,0.7452268,0.7785414,0.3104011,0.2460257,0.6643126,0.2912525,0.5258697,0.1864614,0.1973527,0.3408568,0.288913,0.1165703,0.0380508,0.5339796,0.2980569,0.4451189,0.5385151,0.4497406,0.4874377,0.4771055,0.5028754,0.2522624,0.6764075,0.2210336,0.6291932,0.5769902,0.5029858,0.2992219,0.8714628,2
0.31531,1.6620304,0.5681426,0.2127984,0.5230868,0.3702895,0.993864,0.4079862,0.6254666,0.6534592,0.5352705,0.176138,0.1184153,0.777603,0.6133616,0.7341354,0.6631119,0.3888163,0.3402035,0.3735816,0.6351834,0.8627013,0.8523754,0.7980356,0.2629277,0.3356138,0.2805158,0.2850343,0.1844275,0.047498,0.1678353,0.2205466,0.137665,0.1370598,0.0453389,0.6194899,0.1296689,0.42181,0.6004447,0.3468036,0.5146984,0.4126798,0.6670742,0.238876,0.6565221,0.1935309,0.4957832,0.6905752,0.6518294,0.203373,0.7610183,2
0.4379542,0.858116,0.915486,0.3426785,0.5228205,0.3986006,0.9118572,0.3167086,0.6352256,0.6516191,0.7143049,0.493469,0.3803164,0.7210691,0.660143,0.805605,0.7887659,0.6027445,0.5722103,0.4648796,0.5403006,0.7442426,0.7425375,0.7605817,0.1664933,0.1808018,0.1698634,0.1129873,0.2127727,0.1833736,0.1974015,0.3239973,0.2443552,0.1233437,0.0469426,0.6377112,0.1246141,0.7697564,0.2969781,0.4764211,0.3843384,0.616594,0.4926359,0.3775231,0.7015136,0.2175233,0.4333983,0.6029557,0.5764784,0.2845648,0.8603437,2
0.5583131,1.7070726,0.7470197,0.425696,0.6792258,0.4481451,1.0232007,0.3515115,0.4834113,0.7021835,0.555865,0.3713187,0.2353969,0.5023754,0.5148473,0.6945676,0.6617392,0.5277478,0.5343038,0.3437146,0.4497791,0.7729342,0.8309021,0.8977206,0.3722857,0.1868325,0.240176,0.2078533,0.3229951,0.2075772,0.1767472,0.2577686,0.2509777,0.1207451,0.0463964,0.5229145,0.2784823,0.533896,0.5034114,0.4386639,0.4169239,0.4625915,0.5535917,0.3075998,0.6553414,0.2423443,0.4612573,0.583604,0.6567714,0.3640048,0.6062382,2
0.4143395,0.7578296,0.6107369,0.4474407,0.4849941,0.4370229,0.915412,0.3416661,0.4887829,0.6984118,0.6579767,0.6887091,0.6056567,0.793578,0.6200829,0.6865753,0.7050462,0.6501938,0.601077,0.4646249,0.5498568,0.6953545,0.700384,0.7624844,0.2286074,0.1739738,0.386227,0.1575901,0.2873162,0.2607128,0.2540351,0.296955,0.1285528,0.1182452,0.0755578,0.5591185,0.1569477,0.4921871,0.5248508,0.3922653,0.4942677,0.4751699,0.6098614,0.1954271,0.7566226,0.1927255,0.6039141,0.5462802,0.5199861,0.2961168,0.7255416,2
0.5156543,1.0256566,0.6810668,0.4824858,0.6087399,0.6240786,0.976382,0.2713121,0.5193592,0.7200147,0.6190089,0.3970515,0.3626023,0.5886571,0.5296598,0.6730836,0.6754851,0.6019508,0.6302322,0.4553722,0.5154012,0.6318426,0.7357497,0.7876725,0.2751181,0.2355044,0.3497304,0.209706,0.2114385,0.301821,0.1705671,0.3961506,0.2085927,0.2447738,0.1724078,0.5374495,0.1983389,0.4287683,0.6643081,0.336515,0.4109642,0.3279008,0.6136118,0.25342,0.848026,0.1876125,0.5252007,0.6456593,0.5939405,0.1736087,0.8365916,2
0.3419718,1.0997592,0.5127795,0.2971165,0.5192832,0.3915228,0.9139884,0.3872709,0.4973497,0.8460999,0.6446932,0.3357935,0.3006647,0.6660247,0.6683297,0.7719223,0.7029637,0.5712562,0.5605093,0.5082334,0.590794,0.7212119,0.7299353,0.7306151,0.1759126,0.2272587,0.3068033,0.1955479,0.3866015,0.0693075,0.1511713,0.3532591,0.1931719,0.1521714,0.0302067,0.6502288,0.1865188,0.4273066,0.5377707,0.528763,0.3159315,0.5650629,0.4412497,0.3922337,0.5343767,0.2684595,0.5283188,0.6395635,0.5917138,0.2796633,0.6802337,2
0.5019425,0.7056603,0.8070345,0.3910205,0.593706,0.4066895,0.911276,0.369963,0.5602413,0.6376915,0.6354981,0.4352322,0.3846643,0.7461053,0.6327333,0.7954695,0.7410952,0.5863776,0.6705485,0.4778567,0.5072379,0.6721393,0.7197248,0.7581478,0.32519,0.1903046,0.1990081,0.1337564,0.451586,0.2861161,0.2338968,0.471714,0.2030296,0.093405,0.0676838,0.5450379,0.2536754,0.6523817,0.4091342,0.3955421,0.4556845,0.5749731,0.6111977,0.2608622,0.611739,0.2193016,0.5261785,0.6957396,0.5255212,0.2849962,0.7508395,2
0.5484102,1.8266768,0.7121423,0.339569,0.5030211,0.4360118,1.014091,0.2998553,0.6133199,0.6966088,0.4990574,0.367174,0.3003869,0.2889492,0.5195203,0.6361724,0.5577749,0.5043563,0.5008511,0.4896582,0.6618151,0.8299782,0.7299764,0.8310958,0.2951307,0.4096368,0.1432407,0.2785434,0.1829459,0.2067061,0.1248862,0.3326833,0.1810128,0.2286284,0.0691612,0.6086008,0.1510661,0.457348,0.6308967,0.2567962,0.5649212,0.368097,0.5908209,0.3063296,0.7777891,0.2237034,0.5778828,0.4228781,0.5516515,0.3972381,0.4904504,2
0.3823453,1.4195276,0.6084833,0.2646812,0.6050717,0.3622006,0.9374655,0.3400447,0.6186344,0.7144327,0.6116979,0.3678012,0.337984,0.6524387,0.5988784,0.6215938,0.6101282,0.5178404,0.5945398,0.5785453,0.6440642,0.7341794,0.7836445,0.8171237,0.3259261,0.231687,0.1104781,0.2440477,0.2760751,0.2173438,0.111273,0.2780901,0.1206594,0.050844,0.1080694,0.6080419,0.2227945,0.5889142,0.3902718,0.518388,0.454505,0.4657011,0.611532,0.1643648,0.7896677,0.2231856,0.4097018,0.6907144,0.51736,0.2801575,0.7815215,2
0.3732041,1.0859122,0.4778401,0.2349655,0.6597382,0.3773673,0.9800544,0.4659972,0.5577462,0.6788993,0.5124899,0.1964007,0.3299934,0.8027774,0.771567,0.803018,0.6998746,0.5958746,0.5333387,0.4104287,0.4826736,0.5622928,0.6356427,0.6479413,0.2904778,0.4950559,0.2385025,0.1418548,0.1903125,0.1098529,0.3191875,0.3840993,0.1199098,0.3203576,0.0544462,0.4713653,0.1830249,0.349999,0.6434339,0.3810324,0.4803737,0.4809947,0.5677721,0.2301801,0.6384852,0.231874,0.4489224,0.7069786,0.5467261,0.2231132,0.7671012,2
0.3023599,0.7461417,0.687297,0.2398642,0.4861529,0.3369228,0.9085032,0.3831691,0.6496315,0.6532196,0.6132945,0.3763392,0.3760059,0.8272863,0.8175393,0.7861523,0.7228949,0.5147021,0.5130261,0.5289213,0.6317021,0.7637725,0.7056347,0.7424579,0.1827278,0.3513677,0.1641257,0.1453214,0.1633638,0.0793696,0.1068275,0.1910028,0.1167576,0.1280944,0.057409,0.6871259,0.1338628,0.6483415,0.3492736,0.5031771,0.4093284,0.6327356,0.4934434,0.3593764,0.621075,0.2483027,0.2847357,0.7654052,0.4393942,0.4319878,0.8192416,2
0.5438396,1.0680429,0.6839627,0.4232874,0.4859625,0.4845452,0.9756354,0.3986548,0.4920847,0.6909623,0.5729193,0.3503109,0.3073985,0.6761325,0.6517777,0.7859788,0.7071019,0.5397738,0.5390666,0.4963424,0.5838252,0.7617166,0.7252298,0.7221781,0.304798,0.3602751,0.3780101,0.2079792,0.2664823,0.233925,0.2148556,0.8144617,0.2553944,0.1380666,0.0542393,0.4850986,0.2858477,0.5368373,0.4772103,0.4217347,0.515014,0.4314884,0.6385553,0.1862265,0.6766281,0.2411413,0.496361,0.6267034,0.5610507,0.2375903,0.8189947,2
0.3869159,0.9154811,0.6166457,0.3730241,0.3977425,0.3955673,0.9206263,0.3752098,0.5209554,0.7875041,0.7743277,0.5667382,0.5542147,0.6598381,0.6183144,0.7565935,0.781311,0.6164481,0.5542037,0.5228727,0.52535,0.6755171,0.669123,0.7878269,0.1964299,0.1645836,0.3464535,0.1209763,0.3927006,0.2008893,0.2193971,0.3679999,0.225092,0.0527305,0.065566,0.5508871,0.0983525,0.5961415,0.3520018,0.5800174,0.4390318,0.554074,0.4421071,0.254629,0.6432524,0.3299535,0.3058532,0.676665,0.4987175,0.4121608,0.6237269,0
0.4798513,1.2917267,0.5413103,0.3959668,0.499552,0.4673562,0.9966754,0.5725814,0.556373,0.5592588,0.4177312,0.3461413,0.5665044,0.7319023,0.5898312,0.7410908,0.6929447,0.6176078,0.5675578,0.5330239,0.523995,0.6942215,0.788912,0.7397136,0.306024,0.4533928,0.0991632,0.1514804,0.2378358,0.3286515,0.2580316,0.319912,0.1346858,0.1230114,0.0213911,0.5573416,0.138584,0.4831561,0.4643085,0.5319621,0.4053994,0.5959461,0.4956626,0.1877624,0.6587331,0.2896464,0.4180031,0.6959326,0.5112894,0.1599934,0.8522821,0
0.626872,1.1831145,0.9340356,0.5765915,0.4463971,0.564423,0.9958005,0.3300716,0.4748208,0.5399867,0.5255286,0.5426124,0.6543946,0.7257118,0.6871627,0.6922196,0.7382653,0.6755792,0.6227359,0.502743,0.330234,0.4964306,0.5850066,0.7421717,0.4737666,0.1725589,0.0767903,0.1748746,0.4474841,0.3661234,0.3648173,0.4893212,0.0712072,0.2916718,0.0497305,0.3995268,0.2017659,0.6952522,0.365367,0.4028479,0.611061,0.3466723,0.6490417,0.160106,0.7719604,0.2544122,0.5855054,0.3534591,0.7106633,0.1405938,1.0159571,0
0.5499337,1.0308268,1.0440542,0.3242391,0.5286523,0.3905117,0.9912867,0.3469472,0.7124176,0.5502673,0.4899754,0.3376836,0.530556,0.7655692,0.6746832,0.783297,0.7028111,0.5830929,0.4878102,0.5436282,0.5422673,0.6872612,0.7085209,0.7702315,0.2570552,0.3715063,0.1698851,0.2734087,0.3511904,0.1621159,0.2675542,0.3040381,0.1180035,0.084424,0.0861371,0.4781595,0.1329228,0.7780155,0.3658746,0.3103086,0.5316388,0.4477588,0.6112421,0.2482441,0.8635611,0.2040161,0.6928387,0.439682,0.6648548,0.1058327,0.8513479,0
0.4562366,1.0626036,0.6209462,0.4594841,0.4629874,0.4582562,0.9698319,0.381121,0.5165227,0.6597173,0.5748737,0.6019685,0.5570309,0.6448479,0.538965,0.7315262,0.7771808,0.5817998,0.5074697,0.441569,0.4793406,0.6722621,0.7121701,0.7488541,0.340558,0.191876,0.1327417,0.1418536,0.2948548,0.2910746,0.3507948,0.3423245,0.2082763,0.1246831,0.0690397,0.4878513,0.1905479,0.4866422,0.5276923,0.4224561,0.4084021,0.5188385,0.6181759,0.2097651,0.7108052,0.2373859,0.4713535,0.5948893,0.6197808,0.227031,0.8735366,0
0.6413456,1.3472613,0.6626094,0.5452751,0.5188163,0.6230675,1.0514068,0.4715321,0.4466774,0.5062378,0.3681434,0.3458672,0.5511813,0.7086342,0.641617,0.8058036,0.7437507,0.6855365,0.5733573,0.4433073,0.4190243,0.5621088,0.5428968,0.5624542,0.5239229,0.3039647,0.3438387,0.1461976,0.2541229,0.4023569,0.4891728,0.4999413,0.2522939,0.1842526,0.078374,0.312189,0.1744224,0.4243911,0.5894922,0.3690404,0.577259,0.3796991,0.5672677,0.2351261,0.6635397,0.2529639,0.5869615,0.5558162,0.4586006,0.3328632,0.8265879,0
0.4585219,1.2172288,0.5621279,0.4873252,0.4563595,0.4734229,0.9770213,0.3452745,0.5557688,0.6213972,0.6344042,0.6716097,0.5002306,0.5916892,0.4766885,0.6263046,0.7796231,0.5381808,0.3388661,0.411267,0.4357589,0.7250157,0.8343456,0.8816152,0.3755005,0.1399688,0.15522,0.1070154,0.4187308,0.3141474,0.2746076,0.3193366,0.3050871,0.0658534,0.1139657,0.5713712,0.1955927,0.4893176,0.516945,0.4163408,0.4896521,0.4580209,0.6069479,0.2569064,0.6678483,0.2738048,0.3593658,0.4514713,0.794709,0.1315508,0.9011402,0
0.5857367,1.1605906,0.8449294,0.4456414,0.5181534,0.4946563,1.0275098,0.3145411,0.5922862,0.661417,0.4541216,0.1884139,0.4144364,0.71852,0.709055,0.7338032,0.8384907,0.6507406,0.5120403,0.3846357,0.3377935,0.5258245,0.6719953,0.7358273,0.3322364,0.2384396,0.3317225,0.132505,0.5893034,0.2910611,0.3467832,0.2757394,0.1925723,0.3498833,0.0941409,0.4672829,0.1991512,0.5579258,0.5238678,0.3455947,0.5650457,0.2740887,0.6317034,0.1418189,0.9806308,0.154802,0.6720239,0.5982283,0.5648539,0.2305288,0.7009568,0
0.5331749,0.8694611,0.6053763,0.4600012,0.4772999,0.4572451,0.9545369,0.3428865,0.4457466,0.6876831,0.541537,0.4528239,0.5620938,0.7898096,0.6457676,0.6400288,0.6901897,0.5405761,0.6083572,0.4728208,0.5050129,0.7631991,0.7257578,0.7700968,0.2664527,0.3811789,0.4390809,0.1783148,0.1827036,0.2808625,0.2918512,0.4780754,0.0989911,0.1131206,0.0842329,0.4978955,0.1220378,0.4451238,0.5120459,0.5410261,0.370843,0.5104201,0.4951689,0.2502914,0.768002,0.1943713,0.5251204,0.6266147,0.5547657,0.4109117,0.6187859,0
0.5438396,1.3629358,0.682246,0.4653532,0.5234716,0.528023,1.0434052,0.4961834,0.4811304,0.5177048,0.4255697,0.3450592,0.4678661,0.661663,0.5993107,0.736682,0.8385379,0.6571771,0.4830192,0.400851,0.4438596,0.6607373,0.6740438,0.6047609,0.3599277,0.4017002,0.2820998,0.1657331,0.3643818,0.1424711,0.5309862,0.1967552,0.2963466,0.1477806,0.0487306,0.288858,0.1855382,0.4554223,0.572772,0.3214913,0.6194419,0.4264346,0.6248559,0.1180122,0.7579985,0.2137846,0.6348311,0.3845297,0.7232573,0.095627,0.9786676,0
0.5209866,1.5363141,0.6181422,0.4802887,0.5747621,0.5533008,1.0654739,0.4452844,0.4518218,0.4542467,0.5034794,0.1759507,0.3794784,0.8234508,0.5617354,0.7370215,0.773462,0.6255103,0.5057894,0.457302,0.3809243,0.5302681,0.5836398,0.690422,0.4076912,0.3801962,0.1260714,0.2036149,1.0240201,0.3192985,0.4277595,0.5047107,0.1702305,0.4175352,0.0782069,0.3428645,0.1857419,0.3527829,0.7251283,0.233356,0.5664188,0.331751,0.7290347,0.0686463,0.8514241,0.1732293,0.665823,0.4172307,0.7467703,0.1301271,0.971513,0
0.5148925,1.3006951,0.633957,0.4273161,0.5502146,0.4410673,0.9739037,0.3166136,0.5023884,0.6842019,0.5647255,0.7074253,0.562982,0.4042843,0.5751189,0.6765903,0.7695302,0.6085252,0.3228864,0.4077305,0.4696551,0.6643607,0.8463299,0.7880346,0.3748587,0.2862915,0.1724944,0.0797665,0.2112505,0.1387616,0.346446,0.3813986,0.1029407,0.1130103,0.0644547,0.47519,0.2307708,0.5235406,0.4740426,0.4639887,0.5293873,0.3512105,0.553754,0.3507375,0.613511,0.3110695,0.3560254,0.5536796,0.4393426,0.3882211,0.7400874,0
0.5461249,1.8242587,0.4903947,0.5434893,0.5875084,0.4966785,0.9949556,0.3235113,0.3920689,0.6450964,0.4949145,0.5249064,0.4218574,0.7174203,0.4274028,0.3956672,0.6157183,0.5799052,0.5597416,0.4409462,0.5243579,0.6648258,0.8244486,0.8759588,0.449937,0.2722612,0.3383164,0.2354128,0.31836,0.3348135,0.1498752,0.2341062,0.1689597,0.0541293,0.1012516,0.5215765,0.1865531,0.2931219,0.6920794,0.4206604,0.4178814,0.3834458,0.599578,0.2880152,0.6944119,0.1640629,0.561117,0.7071795,0.5076029,0.2748536,0.8866186,0
0.464616,1.9473828,0.6223708,0.3556619,0.521223,0.4248895,0.9865774,0.2988843,0.4246706,0.6491805,0.4896241,0.3764739,0.4176164,0.5933006,0.3344246,0.3766753,0.4965285,0.4408465,0.566871,0.7011566,0.7653292,0.8329174,0.8112618,0.9717471,0.3635417,0.175168,0.3270663,0.4377166,0.441645,0.2226034,0.0763882,0.2725111,0.1286737,0.0608076,0.1294275,0.4759718,0.124906,0.5368663,0.402755,0.6113324,0.415486,0.390619,0.5249925,0.3509272,0.5877433,0.2691941,0.5216162,0.5486137,0.5324743,0.5029632,0.4713591,0
