@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute arousal {-2,-1,0,1,2}

@data
0.5560279,1.8610201,0.7410365,0.3959708,0.5718076,0.6058786,1.0554281,0.4064554,0.4021762,0.5248399,0.4516199,0.397016,0.3550003,0.554254,0.5649221,0.6761677,0.5584237,0.2746796,0.2485516,0.3582756,0.6130679,0.9639093,0.843217,0.7973136,0.4401797,0.5277251,0.1134892,0.2112009,0.2974737,0.0615912,0.1717187,0.4466436,0.3324925,0.1425304,0.1198273,0.5665698,0.2070297,0.4887087,0.5179792,0.4225354,0.5528991,0.3481477,0.6107155,0.255605,0.6079341,0.2982593,0.4018562,0.4678405,0.7254764,0.2068667,0.8387478,2
0.4844219,1.6628238,0.6804154,0.4170848,0.6499366,0.4976896,0.9716423,0.304041,0.4790352,0.6727221,0.6168882,0.4190347,0.404006,0.560714,0.5434182,0.5366123,0.5241902,0.4598835,0.5086468,0.5583697,0.6636489,0.8825631,0.8378233,0.8400973,0.3209288,0.2455511,0.3458259,0.2404847,0.1202942,0.137817,0.0803407,0.5573759,0.153584,0.0619103,0.080352,0.6072184,0.200759,0.56295,0.4286937,0.508955,0.4178283,0.5064416,0.5494042,0.2485491,0.6866142,0.2372233,0.5623073,0.5567875,0.5468848,0.3252062,0.7227549,2
0.5613602,1.3912352,0.6610185,0.5220305,0.4565376,0.6594675,1.0403487,0.2742623,0.446928,0.6369809,0.4562919,0.351957,0.2866401,0.4629234,0.6696163,0.7248497,0.5927557,0.4844411,0.3317852,0.4413794,0.6116765,0.8268799,0.8315224,0.7282614,0.288385,0.542975,0.3100243,0.1830993,0.1788391,0.1474054,0.1580845,0.3781712,0.4036933,0.2492953,0.0662627,0.5183994,0.2347371,0.345106,0.7545557,0.2728653,0.4321298,0.3203737,0.6580614,0.1777365,0.8948861,0.1843448,0.6426393,0.3917204,0.7467295,0.1089093,0.9543645,2
0.3564453,1.1966551,0.5381246,0.3085543,0.6397402,0.3611895,0.9279914,0.4097674,0.5263526,0.7737897,0.6736589,0.4089951,0.3845336,0.5794492,0.6013008,0.7409635,0.7354416,0.5437831,0.4843414,0.4434806,0.5651945,0.7473269,0.7109087,0.725062,0.21487,0.2311175,0.4088803,0.1524152,0.382434,0.1775226,0.2740492,0.2600722,0.2105819,0.1545418,0.0826574,0.543412,0.1503681,0.5090889,0.4344664,0.5921394,0.3228518,0.5792858,0.4549255,0.3723964,0.5197599,0.3109393,0.3135387,0.7355973,0.4972452,0.4624773,0.4079104,2
0.3617777,1.0771723,0.7497669,0.2598377,0.50749,0.3531006,0.9414279,0.4065922,0.6351034,0.6539919,0.5624532,0.3758769,0.3453707,0.6593463,0.7854239,0.8077699,0.7303082,0.4975226,0.4263849,0.4997502,0.5842822,0.7257813,0.6664822,0.6927745,0.2983653,0.4321591,0.1629632,0.09255,0.1631928,0.079944,0.2293744,0.3174629,0.2391175,0.2183398,0.068307,0.5922661,0.1571914,0.646504,0.3493777,0.5041289,0.4639507,0.4997485,0.5561142,0.309325,0.6298232,0.2757842,0.3625237,0.7085011,0.4428043,0.4080116,0.7565779,2
0.4669013,1.5230811,0.6373654,0.4065222,0.5365786,0.4936452,0.9868189,0.3702471,0.5534873,0.6941146,0.5119262,0.4433376,0.2973478,0.322652,0.522107,0.6978505,0.6295152,0.5367009,0.4831515,0.5630479,0.6795792,0.7814875,0.8563064,0.8392017,0.3247649,0.1954876,0.1846765,0.278176,0.2520882,0.3127505,0.213603,0.2775664,0.2348904,0.1303169,0.0999741,0.49119,0.1770946,0.5113566,0.5025501,0.4483872,0.4146263,0.4821468,0.5446548,0.3242191,0.6910819,0.2370391,0.5161853,0.5404355,0.5916425,0.2762805,0.7557863,2
0.5103219,1.4909418,0.7051722,0.3156988,0.6515296,0.5260007,1.0158045,0.4374699,0.5938326,0.6236833,0.4358308,0.1261717,0.3204831,0.6888636,0.5926953,0.6358546,0.6629963,0.4908878,0.4378203,0.5408798,0.5826032,0.8088014,0.7924518,0.7423658,0.3300971,0.3814933,0.2103766,0.3324625,0.2656234,0.1134781,0.3502285,0.3447718,0.0727657,0.1531004,0.09548,0.3872892,0.2257857,0.4954576,0.5588405,0.3120067,0.5970894,0.3177133,0.765208,0.0659456,0.8324998,0.1684043,0.6618853,0.4678169,0.6139522,0.2607005,0.8961455,2
0.4044365,1.5586473,0.6679413,0.257841,0.659748,0.3541117,0.9866273,0.471791,0.5997485,0.6052608,0.5719979,0.2279274,0.2804463,0.7600116,0.6382239,0.6256551,0.670508,0.5026703,0.4877209,0.4932592,0.5139095,0.7389752,0.7171525,0.8097975,0.2447003,0.3155237,0.162334,0.1679966,0.286243,0.156518,0.3139124,0.4164374,0.1231408,0.159388,0.0337868,0.4809195,0.1357119,0.5706533,0.4368587,0.4065064,0.5603611,0.465369,0.666908,0.1362685,0.6806243,0.2234787,0.5985628,0.407357,0.6761784,0.3576832,0.8208533,2
0.503466,1.320681,0.697517,0.3667959,0.5211045,0.4794896,0.9663719,0.332291,0.4702044,0.6844427,0.5393216,0.286657,0.3184662,0.5896929,0.5876146,0.6267803,0.56254,0.3623966,0.4567216,0.5790691,0.7289652,0.867433,0.7626785,0.7340295,0.2689025,0.4291331,0.4501875,0.3901589,0.6550982,0.0789492,0.1483949,0.2802424,0.253054,0.1369776,0.0758338,0.4916458,0.1476554,0.5194706,0.4827056,0.469754,0.4688803,0.4161885,0.5769509,0.1913478,0.793953,0.2009334,0.5871753,0.5802435,0.6210356,0.2071087,0.8275171,2
0.6718162,1.970318,0.6505798,0.620931,0.4705239,0.6655342,1.0464315,0.3080115,0.3807752,0.6981491,0.5731514,0.4534373,0.4130626,0.5100463,0.1177134,0.4560957,0.6076264,0.4654352,0.5511459,0.4834312,0.5461327,0.8026192,0.8816195,0.9272791,0.4221115,0.1173612,0.309222,0.2549301,0.3790134,0.3050136,0.1724558,1.1368582,0.2328662,0.0926685,0.1478313,0.5398029,0.2408233,0.394504,0.6196607,0.3736184,0.5388968,0.351567,0.6354709,0.2723566,0.6074048,0.1854442,0.7424499,0.3501198,0.8123966,0.1775714,0.7609386,2
0.5872602,1.4518241,0.5937906,0.4473127,0.6367013,0.6341897,0.9782729,0.4390245,0.3696508,0.6719061,0.5613237,0.3316336,0.4868396,0.5965767,0.4105532,0.5745086,0.5868809,0.5654242,0.5713994,0.5792574,0.5776133,0.7779344,0.7518727,0.7423272,0.3817039,0.1831141,0.2594169,0.4473209,0.2941767,0.2459885,0.2850715,0.4217206,0.2759765,0.0847751,0.0609047,0.4509548,0.2525562,0.3211254,0.6582687,0.4207359,0.5509855,0.2508988,0.6478173,0.0175522,0.8893105,0.1811743,0.8312445,0.3282113,0.7119745,0.2079351,0.786419,0
0.968143,2.139802,0.93831,0.5655749,0.6684855,1.0113346,1.0419423,0.352732,0.5142935,0.5948836,0.4822567,0.2510006,0.3628769,0.5087185,0.4028545,0.5176539,0.5693381,0.6174676,0.5147587,0.500506,0.4119895,0.6643899,0.6816956,0.7278155,0.5162484,0.2211099,0.200594,0.2623469,0.1810748,0.3824217,0.2557054,0.3180623,0.1847647,0.0941765,0.0819338,0.4571308,0.2617507,0.6484356,0.4221262,0.4023746,0.6392081,0.2297958,0.7238777,0.0594847,0.7402963,0.1883984,0.9534893,0.2337832,0.8270752,0.0721864,1.00611,0
0.8980605,1.2272055,0.8641032,0.5851986,0.4827716,1.177157,0.9913161,0.3402788,0.4487736,0.6672624,0.6837742,0.1732932,0.1210479,0.5944534,0.6528888,0.6045712,0.5938825,0.6426566,0.5703063,0.5853179,0.5639409,0.7991031,0.8228135,0.7929742,0.704189,0.2762457,0.5347683,0.3419164,0.5157044,0.1072931,0.2457144,0.7034342,0.1485681,0.0575934,0.0749296,0.4853159,0.2649522,0.5564552,0.5091237,0.3865008,0.6121464,0.3274172,0.548779,0.1128302,0.7832927,0.1895333,0.9175614,0.2458603,0.7596765,0.1314927,0.9211786,0
0.8142663,1.6380724,0.8701259,0.5102552,0.4092522,0.7120454,1.046834,0.3891913,0.5378951,0.5228844,0.482377,0.1982614,0.2562227,0.5630467,0.4595229,0.4852738,0.6034547,0.6324684,0.6337974,0.6012961,0.5296222,0.7754584,0.769796,0.8257903,0.5263645,0.1715848,0.2517546,0.4118205,0.2801133,0.2482526,0.2906566,0.3611713,0.1550381,0.0446173,0.0730289,0.401534,0.2129736,0.5563228,0.5457028,0.2769477,0.6614303,0.2305255,0.7868016,-0.0350309,0.995352,0.0857379,0.9843269,0.2735333,0.8675938,-0.0476547,1.1485932,0
0.6748633,1.6835147,0.6453798,0.5403715,0.7105263,0.6716009,1.0534972,0.4304516,0.3842281,0.6179891,0.4441812,0.2357793,0.3070784,0.5338562,0.4828564,0.6464621,0.6000125,0.6258303,0.6936869,0.5671437,0.5298181,0.7994592,0.795744,0.7384583,0.4661161,0.2803242,0.2402834,0.3966618,0.259379,0.3907254,0.2789919,0.5341152,0.2332988,0.090191,0.087146,0.3952649,0.3368913,0.358461,0.6658483,0.3560268,0.5420252,0.3258848,0.6524435,0.0286586,0.8876035,0.1529845,0.9048564,0.3125416,0.7083796,0.1371595,0.9641814,0
0.5453631,1.750512,0.6324595,0.4517485,0.4376033,0.537123,1.0550586,0.3496674,0.4915423,0.5542452,0.5018157,0.2851092,0.2263122,0.5173038,0.45662,0.5022039,0.5570014,0.5340319,0.5049935,0.5248037,0.5603967,0.7858277,0.7400129,0.7859881,0.4030958,0.2653309,0.2554946,0.4653486,1.1920623,0.1512011,0.1843966,0.4161271,0.241291,0.2130842,0.0587631,0.4780991,0.2337648,0.3332519,0.7475089,0.1488315,0.7461,0.2466498,0.7722883,-0.038143,1.0633356,0.0184541,1.055322,0.0405816,1.0314825,0.0866798,1.0311475,0
0.5095602,1.513816,0.6696106,0.2975584,0.4856727,0.4784785,0.9650596,0.3609463,0.506238,0.7818994,0.50253,0.1736489,0.1028447,0.3448278,0.4431971,0.5569043,0.5798023,0.5716126,0.665483,0.6245673,0.5573464,0.7636127,0.778419,0.8078727,0.2670685,0.2148927,0.1815664,0.3080309,0.3407252,0.1654898,0.2480843,0.7758152,0.1769347,0.101213,0.0427303,0.5099169,0.280164,0.4315505,0.563059,0.4633317,0.5115883,0.2084353,0.7022465,0.0732442,0.9205804,0.130307,0.9696592,0.1316905,0.8104823,0.2140793,0.9397653,0
0.8439752,1.7870154,0.7458897,0.5511251,0.4164344,0.9961679,1.0479299,0.3977488,0.4070341,0.6213792,0.5236133,0.1779835,0.2042259,0.6324802,0.4764628,0.5501106,0.5783845,0.5486713,0.6670677,0.5685626,0.4754306,0.7447334,0.8376638,0.799945,0.5171456,0.2720338,0.326113,0.450374,0.4518512,0.2264314,0.2802702,0.4210361,0.1764561,0.049452,0.0567115,0.3765549,0.2730775,0.4274837,0.6400532,0.3474777,0.4885806,0.3520396,0.6311203,0.1667873,0.7455564,0.1968068,0.7434018,0.3306645,0.8179994,0.1999345,0.800581,0
0.5407925,1.4556193,0.6812182,0.3725276,0.5551509,0.564423,1.0008618,0.4335821,0.4527074,0.693164,0.5222849,0.2436501,0.2258495,0.533962,0.5962219,0.6592484,0.6914145,0.6424857,0.6288733,0.589324,0.501193,0.6688793,0.7184767,0.7031041,0.3990522,0.1612038,0.2947492,0.3606169,0.4169574,0.2478146,0.3814829,0.4982468,0.225859,0.1129303,0.0747174,0.4024268,0.2480361,0.4556193,0.5252545,0.5007169,0.475817,0.2937257,0.6430371,0.1653269,0.7666242,0.1862586,0.8129175,0.320646,0.6686977,0.2550614,0.9129451,0
0.4928013,1.9551357,0.6321839,0.2820755,0.4833136,0.4319673,1.0388428,0.4502449,0.522083,0.5610135,0.5161706,0.1509363,0.2431429,0.7451837,0.5223814,0.5604375,0.5827573,0.5814041,0.6032459,0.5795629,0.5618687,0.6650703,0.6541896,0.7020845,0.3759442,0.2203363,0.2540096,0.4378862,0.3140074,0.1181597,0.3563147,0.0993285,0.1459125,0.2620259,0.0389336,0.3667284,0.1721734,0.4099171,0.6222336,0.2996461,0.652638,0.241646,0.8004713,0.0203086,0.8339824,0.1176694,0.9247713,0.2284321,0.905776,0.0573155,0.9190551,0
0.688575,1.3388578,0.7762844,0.556885,0.4531234,0.7474343,1.0493557,0.344912,0.4321448,0.6078934,0.5972199,0.2966995,0.1880122,0.4501166,0.4593788,0.5072084,0.6059551,0.6751812,0.6046045,0.6285226,0.5442945,0.8096892,0.7478016,0.7432918,0.3335615,0.212103,0.6995599,0.4873613,0.4857636,0.183903,0.3241831,0.4511646,0.2889116,0.0593107,0.1708283,0.3424698,0.3552319,0.4066699,0.6793254,0.2608578,0.6187769,0.2487223,0.7161914,-0.0048295,0.9250353,0.1616149,0.9242846,0.0280431,1.0332266,-0.009952,1.1705396,0
0.4798513,1.8331987,0.5700693,0.3464952,0.4917202,0.4703896,1.0186533,0.3360021,0.4401457,0.7066348,0.421834,0.3846761,0.388084,0.6901801,0.595296,0.4399263,0.5067056,0.5314047,0.5665616,0.5632604,0.5390081,0.7521843,0.8330463,0.7012332,0.3287754,0.1943045,0.2144352,0.3675603,0.7210018,0.2232561,0.219181,0.2527075,0.1653296,0.079311,0.1096912,0.4853434,0.3229109,0.2900652,0.7201138,0.3663165,0.5087953,0.2289796,0.6941597,0.1294869,0.9324891,0.0981899,0.8958988,0.2950635,0.7875182,0.0344087,1.0827861,0
0.6390603,2.0360146,0.6273804,0.5476114,0.567083,0.5927341,1.0462275,0.3505296,0.2520337,0.565099,0.5727884,0.4001842,0.1894634,0.55012,0.433096,0.4386646,0.576203,0.6160477,0.6101133,0.5023571,0.6010002,0.7735867,0.7907265,0.7487344,0.4373482,0.2569044,0.7586502,0.323908,0.4922236,0.3032033,0.2557619,0.2709144,0.3013905,0.0566822,0.0556004,0.4102288,0.3495553,0.344914,0.6419403,0.4063537,0.5935057,0.1917066,0.696537,0.1293316,0.784058,0.1221698,0.932036,0.3230382,0.7560122,0.1247099,0.9741907,0
0.4402395,1.8778284,0.6543053,0.3409702,0.5524567,0.4178118,0.991297,0.4030734,0.4525267,0.6509843,0.5629622,0.3725933,0.2251936,0.5634286,0.5131536,0.5749709,0.6393118,0.58604,0.4945542,0.4586711,0.5402625,0.7951353,0.7264671,0.8047191,0.3458999,0.2389955,0.3495467,0.2620862,0.2307953,0.1832583,0.2359847,0.325232,0.1655246,0.0722681,0.0827572,0.5383549,0.2037727,0.4019084,0.590761,0.459129,0.4309816,0.4173828,0.5607231,0.2619159,0.6642701,0.2183294,0.5551723,0.5129398,0.5985953,0.3999907,0.7995244,0
0.4653778,1.6370449,0.7610755,0.356986,0.5287686,0.5017341,0.9837929,0.3438675,0.5068008,0.7143541,0.6437425,0.2378644,0.1272563,0.335582,0.4145173,0.5575114,0.630603,0.628267,0.5195779,0.5070852,0.5352096,0.8228256,0.8400484,0.7924515,0.308624,0.1845988,0.2495208,0.253076,0.3116639,0.0997512,0.1801801,0.4347339,0.2157758,0.1379076,0.05054,0.6171643,0.2595733,0.4768836,0.5476059,0.3742661,0.6175977,0.2606139,0.7511531,-0.0552825,0.9214251,0.1215137,0.9139165,0.3145951,0.6800528,0.3052104,0.8848275,0
0.7121898,1.7001435,0.7003889,0.5903983,0.5032208,0.9830234,1.0348484,0.3982446,0.3664184,0.6658216,0.4822011,0.2607636,0.2984837,0.5086415,0.4261672,0.5895098,0.7387041,0.6656479,0.6177977,0.4652374,0.402345,0.7052361,0.7642322,0.840099,0.3717151,0.1665678,0.410186,0.2442487,0.4275078,0.3591432,0.4138255,0.7239356,0.1593252,0.1381207,0.0602841,0.3851984,0.3639462,0.3712829,0.6692734,0.3433601,0.6110743,0.1699481,0.7048391,0.0398763,0.9126479,0.1190805,0.8378869,0.4024527,0.7039887,0.2061744,1.0297052,0
0.711428,1.8977233,0.6843449,0.6474216,0.5501302,0.6604787,1.066471,0.3752246,0.2548759,0.4958559,0.4454905,0.427765,0.4155191,0.6708182,0.3945931,0.4311992,0.5684561,0.6261393,0.6411054,0.562586,0.5598264,0.7699951,0.8098899,0.7596774,0.5703762,0.2303939,0.3237263,0.427918,0.6341076,0.3304982,0.299284,0.4251466,0.187111,0.043727,0.1509923,0.366249,0.3015453,0.3657179,0.6432606,0.4010053,0.523287,0.2182475,0.7747701,0.0524032,0.8367882,0.1070269,1.1305739,0.091371,0.9008411,0.0017477,1.0623277,0
0.4151012,1.5903326,0.4954491,0.3090073,0.4867715,0.4208451,0.9853311,0.4740886,0.4760937,0.6783584,0.4993588,0.141083,0.2264267,0.6777288,0.5966837,0.6782776,0.6601127,0.5633113,0.5202935,0.4461716,0.4781398,0.7156678,0.7535215,0.7339431,0.3606005,0.1977305,0.2264421,0.2385164,0.6925929,0.2105007,0.2283033,0.3142753,0.154165,0.153452,0.0522995,0.6133482,0.1908429,0.3020721,0.676144,0.4049178,0.4886299,0.3524089,0.6178228,0.1887752,0.7059569,0.2121082,0.6460309,0.4660301,0.6624498,0.2707437,0.7632462,0
0.9437665,1.0712585,0.9884577,0.6217758,0.3917464,1.2378237,0.9994562,0.3475976,0.5647685,0.5463904,0.5182124,0.2291968,0.2520892,0.5114407,0.4403328,0.5988019,0.688217,0.6978445,0.7070047,0.5518254,0.4806505,0.750712,0.719556,0.8040229,0.3678674,0.181446,0.2897113,0.326825,0.1587837,0.3329967,0.3099583,0.360155,0.0984633,0.1290607,0.0602491,0.4791057,0.2416634,0.650698,0.4689464,0.3353292,0.5507919,0.3811782,0.6519085,0.1159277,0.8303544,0.156778,0.8597129,0.3726886,0.6637944,0.1981689,0.8360474,0
0.7198074,1.9485034,0.7967949,0.5059498,0.6191331,0.9132567,1.0786818,0.3672872,0.4230208,0.5655291,0.4099028,0.3047592,0.4463224,0.6736244,0.494639,0.6405345,0.5900717,0.5358658,0.5214995,0.4342635,0.4170163,0.66928,0.6522341,0.6809959,0.4576972,0.289189,0.2099135,0.2573429,0.2618696,0.2678028,0.2974161,0.4492683,0.1795552,0.1054755,0.1506398,0.4192962,0.2482417,0.4364169,0.6602664,0.2375728,0.6833376,0.1419847,0.827827,-0.0350896,0.936315,0.0942987,1.0601253,0.133074,0.9477809,-0.0438315,1.1074237,0
0.6306809,1.3829115,0.7552059,0.4827813,0.5762581,0.6311564,0.9949044,0.3700881,0.395855,0.5874307,0.4947173,0.3648078,0.4496974,0.7653836,0.5400877,0.5372685,0.495133,0.5826482,0.6206863,0.5839947,0.6092133,0.7754364,0.7573424,0.8155665,0.3718614,0.2396002,0.3748216,0.4180257,0.5829515,0.2133058,0.2401842,0.3074867,0.1528949,0.0455346,0.1080035,0.4879105,0.1755647,0.4322444,0.609421,0.3753752,0.4616113,0.3631086,0.7322449,0.0945909,0.7951357,0.1641625,0.8202823,0.400818,0.5664179,0.2138458,1.0142975,0
0.7350427,1.984944,0.6364863,0.5126161,0.5637743,0.8091121,1.0741361,0.299566,0.4323523,0.6593216,0.4055224,0.2761637,0.285494,0.5580577,0.5275512,0.5207802,0.4632594,0.4284138,0.4957039,0.551152,0.592679,0.7203516,0.7881041,0.7271197,0.4766453,0.3802544,0.2906794,0.4080332,0.6304109,0.1471023,0.2056974,0.5557845,0.2039835,0.0976318,0.1368062,0.3858311,0.3849657,0.2945254,0.7821648,0.3242103,0.3941908,0.2776087,0.7209247,0.0280171,1.0064232,0.1172416,0.7860648,0.3999882,0.8602751,-0.0697292,1.087613,0
0.5765955,1.8435552,0.7356248,0.3583117,0.553186,0.5128563,0.9929095,0.4063085,0.412611,0.6631173,0.5404843,0.2462729,0.3863261,0.5659394,0.4681242,0.6397674,0.6460253,0.5248183,0.5352839,0.4066298,0.5001157,0.7689797,0.7293213,0.7599203,0.3298701,0.2078519,0.178742,0.3256247,0.4373738,0.1183148,0.2306165,0.4726297,0.2587887,0.0784055,0.0701983,0.5166454,0.1498521,0.4559767,0.5765493,0.3884087,0.5087051,0.3635324,0.6329548,0.1462464,0.8074981,0.1262437,0.9211181,0.4595968,0.6705887,0.1517438,0.7075619,0
0.6489632,1.6716899,0.6882017,0.5112025,0.5557991,0.7575454,1.0263311,0.3621966,0.4277478,0.5663458,0.4396797,0.3300508,0.31489,0.6061245,0.3787134,0.5005984,0.5791317,0.6744383,0.7781801,0.6488081,0.5648675,0.7229792,0.7427603,0.7665357,0.4736117,0.1377985,0.312949,0.4671773,0.3250592,0.2997726,0.217537,0.4590599,0.1637444,0.0388341,0.1157199,0.383044,0.1951333,0.4031289,0.6478866,0.2969848,0.5991693,0.3160792,0.7156466,0.0370902,0.8954594,0.1043888,0.8863072,0.3422518,0.7720962,0.0778172,1.1487147,0
0.3876777,0.8152581,0.6793769,0.2654516,0.5335084,0.4582562,0.9010069,0.4185735,0.5575291,0.7866866,0.7116271,0.25044,0.2062218,0.4787194,0.5250728,0.6465622,0.6534579,0.5830481,0.6286169,0.4870492,0.528088,0.805554,0.8022193,0.8127014,0.1449795,0.1209871,0.204702,0.2898739,0.1958131,0.0725731,0.154755,0.3502396,0.2352319,0.0443452,0.0479414,0.6551196,0.1842627,0.5096463,0.472398,0.4985856,0.4998135,0.4035288,0.534072,0.2166866,0.6945874,0.1905937,0.7177733,0.475446,0.6949214,0.279466,0.7642704,0
0.636775,2.3908925,0.7075623,0.4182101,0.6004311,0.5522897,1.0659005,0.3840278,0.483866,0.5760189,0.455531,0.1400217,0.3001524,0.5660605,0.403009,0.4145631,0.5055271,0.546232,0.536254,0.6303353,0.5905099,0.7370675,0.7833222,0.805682,0.4698634,0.2449703,0.1765469,0.4131401,1.3851021,0.1848291,0.1983072,0.6903986,0.1280065,0.059899,0.0622006,0.3971382,0.1840117,0.4607477,0.5456984,0.4082475,0.5623223,0.3415627,0.6889472,0.0555566,0.8334904,0.1540162,0.8085112,0.3760286,0.6479468,0.2230124,0.9344137,0
0.3968189,1.9865775,0.5721365,0.2755628,0.5433684,0.4218562,0.9885259,0.4284425,0.5491831,0.6567606,0.5985059,0.3691022,0.4084643,0.68323,0.472466,0.5301717,0.5551077,0.542052,0.486064,0.4692164,0.4512006,0.7465079,0.763288,0.7749964,0.2640352,0.1692699,0.2958895,0.2688739,0.3181138,0.1342391,0.2529607,0.2609903,0.1189871,0.0460246,0.0681022,0.4939493,0.1252412,0.4508606,0.5400561,0.4304656,0.5062972,0.3909487,0.6678844,0.1413393,0.742329,0.143893,0.924346,0.2557892,0.7815464,0.1524019,0.9207771,0
0.6047808,1.6490067,0.7690839,0.4209515,0.5600219,0.6968787,1.00567,0.3797998,0.4080062,0.6235929,0.5288947,0.3325465,0.2451041,0.5415966,0.4515971,0.517347,0.5673528,0.482455,0.5038875,0.4942878,0.5900583,0.8239208,0.7943571,0.7845209,0.4384075,0.280987,0.2818271,0.371253,0.1203098,0.1909328,0.1575037,0.3332158,0.165376,0.0895725,0.0604022,0.5165673,0.1952178,0.4915446,0.5096523,0.4799577,0.4662237,0.391054,0.5706713,0.2220294,0.7522082,0.1600787,0.7729627,0.4381485,0.6926903,0.1724187,1.009301,0
0.747231,1.9196185,0.6401024,0.6728346,0.4694968,0.6948565,1.0449745,0.3281892,0.294516,0.6079257,0.5819843,0.4930103,0.5923728,0.6777355,0.3447688,0.6140988,0.5973382,0.6066611,0.602223,0.3866971,0.4150863,0.6803356,0.7164429,0.6754473,0.5267342,0.1600139,0.7016716,0.2422554,0.9612864,0.2530744,0.3546785,0.9181448,0.3094913,0.1285435,0.0646857,0.4047293,0.2493942,0.3088175,0.739129,0.2625076,0.6500845,0.2392931,0.6824095,0.1055497,0.7285685,0.1679524,1.0286204,0.1565206,0.9085076,-0.0519877,1.0008147,0
0.6847662,1.9670021,0.657954,0.5454376,0.627894,0.8445011,1.012903,0.3521607,0.3032859,0.6320789,0.5094646,0.3735888,0.4569985,0.4435033,0.3645409,0.5020181,0.5555422,0.5560511,0.5712356,0.5204399,0.5554534,0.7631118,0.8040132,0.7927331,0.4164465,0.1718901,0.1908891,0.3518962,0.3476168,0.2066064,0.185179,0.400903,0.2693586,0.0661575,0.1246674,0.4773762,0.2325145,0.3461295,0.6514785,0.4138298,0.6032326,0.1201779,0.6809739,0.0804342,0.9014838,0.1397351,0.9140135,0.1992764,0.8895184,-0.0035002,1.1273963,0
0.6801956,2.4620922,0.8784092,0.3716993,0.6429137,0.4855563,1.0599728,0.2567753,0.3953852,0.4935463,0.3033076,0.1737191,0.1956513,0.4217237,0.3475496,0.3181715,0.4576426,0.4952845,0.578844,0.7446364,0.634307,0.8522596,0.8828859,0.7989081,0.4476261,0.32197,0.2751169,0.5268935,0.1428114,0.2518898,0.1509139,0.3637412,0.1263829,0.0875197,0.0958006,0.3158083,0.2998025,0.5739648,0.4501585,0.507043,0.4766492,0.2375373,0.6829901,0.1893689,0.7593513,0.205399,0.8693145,0.1148612,0.8815398,0.0828861,1.0303989,0
0.821884,1.0972827,1.0458991,0.5816524,0.3762595,0.9729123,1.008666,0.2059309,0.4100772,0.5716308,0.5836101,0.1458422,0.1838625,0.5866371,0.5617184,0.6357567,0.5834246,0.5982394,0.5449143,0.5766585,0.4872567,0.7701705,0.8410971,0.7226232,0.5451369,0.330108,0.239153,0.2831801,0.4759854,0.1214182,0.1694194,0.9626801,0.2013204,0.0950393,0.009878,0.5160327,0.5125692,0.6186139,0.5068573,0.2262501,0.8553893,0.1055478,0.8358958,-0.2240734,1.1125292,0.0234023,1.320544,-0.0043626,0.9827842,-0.1578345,1.2963328,0
0.8355958,2.2661649,0.9831947,0.5203281,0.6621625,0.7929343,1.0586732,0.222576,0.460136,0.4869332,0.4060043,0.1770892,0.2779085,0.6172146,0.5048518,0.4313064,0.4483515,0.5399254,0.5613407,0.5896784,0.5572781,0.787427,0.8210787,0.8439417,0.5965289,0.3755306,0.2294654,0.3175081,0.1814939,0.2443541,0.1016206,0.2262491,0.1414097,0.0645186,0.0778262,0.4783009,0.2399573,0.6544481,0.4595568,0.3421966,0.6480291,0.1605168,0.7847353,0.0110735,0.9355894,0.1128877,1.0696023,0.1211876,0.8466331,0.0783292,1.0230361,0
