Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,,,,,,,,,
yuma_boredom.wav,27,1,3,50,94,1,289,3,-40,5,1,1,0,1,1,0,0,0,0,0,0,1,121,4,0,17,1,1,1,5,0,0,0,3,0,-170,58,-15,39,-8,-6,2,10,-13
yuma_boredom.wav,34,2,3,50,68,5,308,5,-39,6,1,1,0,0,0,0,0,-1,0,0,1,1,104,1,0,4,3,0,2,6,0,0,0,19,1,-197,84,-3,31,-10,-9,14,8,-29
yuma_boredom.wav,42,2,2,61,86,5,316,6,-38,6,1,0,0,0,0,0,0,0,0,0,0,1,108,11,0,8,1,2,3,6,0,1,0,8,1,-190,82,-12,30,-7,-10,23,1,-15
yuma_boredom.wav,30,1,2,52,91,3,446,4,-39,5,1,1,0,0,0,0,0,-1,0,0,0,0,168,4,0,11,2,0,1,8,0,1,0,8,1,-178,73,-27,44,-1,-20,16,13,-25
yuma_boredom.wav,30,1,2,49,79,3,197,4,-39,6,1,1,0,0,1,0,0,0,0,0,0,1,102,2,1,10,0,2,5,5,0,0,0,10,0,-198,99,-25,49,-27,-11,18,7,-17
yuma_boredom.wav,29,1,2,51,86,5,397,4,-39,5,1,1,0,1,0,0,0,0,0,0,1,1,112,6,0,15,2,2,0,5,0,0,0,5,2,-198,105,-25,27,-8,-6,22,9,-40
yuma_boredom.wav,37,1,2,55,84,8,441,5,-39,6,1,0,0,1,1,0,0,-1,0,0,0,1,109,5,0,9,1,1,2,2,0,0,2,12,0,-198,88,5,23,-13,-15,13,14,-10
yuma_boredom.wav,49,2,3,61,81,7,535,7,-38,6,1,0,-1,0,0,0,0,0,0,0,0,1,109,12,0,1,4,4,2,4,0,4,0,12,3,-201,89,5,24,-7,-13,12,4,-23
yuma_boredom.wav,49,1,2,63,83,34,560,8,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,227,4,1,5,7,5,4,4,1,0,2,13,2,-212,128,-39,53,-35,1,9,14,-23
yuma_boredom.wav,27,2,2,49,81,1,420,5,-39,6,1,1,0,1,0,0,0,-1,0,0,0,1,112,0,0,12,2,0,2,4,0,0,0,13,0,-186,77,-12,29,-3,-8,14,12,-30
yuma_boredom.wav,55,2,3,65,94,22,150,8,-37,6,1,0,0,0,1,0,0,0,0,0,0,1,105,3,0,3,8,0,3,5,0,0,0,16,3,-193,74,8,29,-6,-14,12,1,-12
yuma_boredom.wav,37,1,3,56,81,7,233,5,-39,6,1,0,0,0,0,0,0,0,0,0,0,1,108,2,0,5,4,3,8,0,1,1,0,21,0,-201,103,-25,50,-30,1,14,-2,-17
yuma_boredom.wav,36,2,3,54,81,5,485,5,-39,6,1,1,0,1,1,0,0,-1,0,0,0,1,110,1,1,16,4,0,2,1,0,0,0,9,1,-207,115,-24,44,-29,-7,15,11,-28
yuma_boredom.wav,43,2,3,58,72,13,296,8,-38,6,1,0,-1,0,1,0,0,0,0,0,1,1,108,4,0,7,7,1,2,6,0,1,0,11,2,-222,134,-36,66,-42,-11,25,3,-24
yuma_boredom.wav,33,1,3,52,93,6,336,4,-40,5,1,1,1,1,1,0,0,-1,0,0,0,1,114,0,1,16,5,1,1,2,0,0,2,10,1,-183,71,-4,41,-15,-22,9,13,-25
yuma_boredom.wav,36,1,3,56,83,4,541,5,-38,6,1,0,0,0,0,0,0,0,0,0,0,1,114,6,2,10,3,2,3,5,0,1,1,8,0,-204,111,-26,28,-13,2,21,0,-32
yuma_boredom.wav,35,1,2,55,98,8,474,5,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,111,3,0,14,0,0,3,0,0,0,1,12,0,-167,44,-6,54,-25,-3,3,13,-22
yuma_boredom.wav,41,1,2,59,86,9,364,5,-39,6,1,0,0,1,1,0,0,-1,0,0,0,1,111,9,0,13,2,2,2,0,0,1,0,5,0,-200,101,-19,42,-33,4,15,12,-26
yuma_boredom.wav,35,0,2,60,102,13,314,5,-40,5,1,1,0,1,1,0,0,-1,0,0,0,1,116,6,0,13,4,1,0,3,0,1,2,3,4,-184,80,-22,53,-30,-2,6,14,-16
yuma_boredom.wav,37,1,3,57,98,9,135,5,-39,5,1,0,0,0,1,0,0,0,0,0,0,1,111,0,0,5,4,5,3,6,0,0,0,16,4,-194,98,-34,56,-31,3,3,18,-17
yuma_boredom.wav,31,1,2,54,85,18,274,6,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,111,3,0,12,4,1,0,9,0,0,0,8,2,-217,145,-59,67,-49,9,10,2,-24
yuma_boredom.wav,53,1,2,85,127,21,332,6,-38,5,1,0,0,0,1,0,0,-1,0,0,0,1,109,8,0,9,0,5,2,2,0,1,0,9,0,-178,100,-43,14,-5,3,25,8,-36
yuma_boredom.wav,34,2,2,50,76,5,366,4,-38,6,1,1,0,1,1,0,0,0,0,0,0,1,109,2,0,8,3,0,3,2,0,0,0,21,1,-218,133,-26,39,-31,-16,31,9,-27
yuma_boredom.wav,30,0,2,49,88,5,576,4,-40,5,1,1,0,1,1,0,0,-1,0,0,0,1,99,4,0,11,3,3,2,3,0,0,0,9,1,-197,105,-37,59,-34,-4,14,12,-21
yuma_boredom.wav,42,1,3,64,96,21,580,7,-38,5,1,0,0,0,0,0,0,0,0,0,0,1,109,3,0,6,4,4,0,7,0,0,0,7,5,-198,107,-39,50,-17,-15,19,19,-31
yuma_boredom.wav,34,1,2,66,123,4,345,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,84,0,0,11,3,2,2,4,0,0,3,8,1,-172,56,-3,39,-19,-9,5,21,-18
yuma_boredom.wav,42,1,3,58,73,19,328,7,-39,6,1,0,0,0,0,0,0,-1,0,0,0,1,105,4,0,2,2,3,6,6,0,0,0,18,3,-214,127,-40,58,-30,-10,22,9,-26
yuma_boredom.wav,36,1,3,59,91,18,165,7,-39,6,1,0,0,1,1,0,0,-1,0,0,0,1,112,1,1,7,6,7,5,2,0,0,0,19,2,-199,100,-23,45,-25,3,5,12,-23
yuma_boredom.wav,30,1,3,61,124,2,657,3,-40,4,1,1,1,1,1,0,0,-1,0,0,0,1,112,1,0,10,0,2,3,1,0,0,3,18,0,-144,20,-9,45,-12,-10,7,18,-15
yuma_boredom.wav,47,1,3,65,93,30,379,7,-38,6,0,0,0,0,1,0,0,0,0,0,0,1,104,3,2,10,0,8,4,3,0,1,4,11,4,-210,109,-5,36,-26,-17,16,7,-20
yuma_boredom.wav,50,1,3,61,79,29,379,8,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,209,3,0,4,10,1,3,3,0,0,0,19,3,-219,136,-36,55,-41,-11,28,8,-22
yuma_boredom.wav,25,1,2,43,85,2,187,3,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,102,1,0,13,1,1,2,6,0,0,1,7,0,-176,72,-24,40,-12,-6,9,8,-9
yuma_disgust.wav,31,1,3,54,92,17,350,5,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,117,3,0,24,1,3,1,7,0,1,6,0,1,-198,109,-36,58,-38,-2,2,31,-44
yuma_disgust.wav,41,2,2,56,75,10,135,7,-37,6,1,0,0,0,1,0,0,0,0,0,0,1,107,8,0,3,4,2,4,2,0,2,0,15,0,-207,102,-1,26,-16,-6,5,10,-12
yuma_disgust.wav,41,1,3,58,83,21,598,6,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,211,4,0,21,2,4,0,3,0,0,1,0,1,-208,123,-35,53,-34,-13,15,13,-29
yuma_disgust.wav,32,1,3,57,92,2,580,5,-39,5,1,0,0,1,1,0,0,0,0,0,0,1,108,3,0,9,1,1,4,2,0,0,2,13,4,-205,130,-58,53,-32,20,-2,16,-37
yuma_disgust.wav,28,1,3,63,112,8,261,5,-39,5,1,0,0,1,1,0,0,0,0,0,0,0,113,1,0,16,1,3,4,0,0,0,3,7,0,-166,67,-32,34,-3,2,3,15,-17
yuma_disgust.wav,43,2,2,84,121,18,301,7,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,106,0,0,7,4,4,6,3,0,0,2,17,3,-190,113,-38,25,-20,2,18,2,-24
yuma_disgust.wav,46,2,3,64,84,28,348,7,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,102,2,0,3,6,6,4,2,0,0,0,20,3,-223,147,-46,49,-31,17,-9,17,-37
yuma_disgust.wav,32,1,2,51,77,14,492,5,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,99,6,0,12,0,2,3,3,0,0,0,7,0,-201,109,-29,48,-25,-16,16,21,-29
yuma_disgust.wav,31,1,2,63,115,13,382,5,-39,5,1,0,0,1,1,0,0,0,0,0,0,1,113,0,0,11,0,5,4,1,0,0,0,13,0,-159,60,-47,48,-12,13,4,15,-34
yuma_disgust.wav,30,3,2,53,85,3,1246,4,-39,5,1,0,0,1,1,0,0,-1,0,0,0,1,118,0,0,16,1,2,2,4,0,0,0,9,0,-199,112,-41,51,-28,11,-6,20,-25
yuma_disgust.wav,45,2,3,61,81,18,260,6,-37,6,1,0,0,1,0,0,0,-1,0,0,0,1,107,6,0,10,4,1,3,3,1,1,2,12,1,-227,164,-70,56,-18,-6,11,-4,-18
yuma_disgust.wav,30,0,3,53,100,6,171,3,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,118,3,0,19,1,2,3,8,0,0,0,5,0,-182,79,-20,40,-14,-8,7,17,-26
yuma_disgust.wav,49,2,2,75,124,5,1044,5,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,86,5,4,13,0,4,1,1,0,2,1,2,0,-169,80,-37,17,9,1,8,0,-18
yuma_disgust.wav,58,1,3,69,85,36,447,7,-37,6,0,0,0,0,0,0,0,-1,0,0,0,1,212,0,1,8,15,0,2,7,0,0,0,12,5,-210,109,-9,29,-1,-26,10,12,-26
yuma_disgust.wav,33,1,3,58,95,7,519,5,-39,5,1,0,0,1,1,0,0,0,0,0,0,1,113,8,2,11,2,4,0,5,0,2,1,7,1,-190,82,-7,34,-15,-4,8,12,-32
yuma_disgust.wav,38,1,3,63,101,21,283,6,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,5,0,12,6,1,1,6,0,0,2,8,4,-188,80,-6,28,-8,-10,11,3,-13
yuma_disgust.wav,34,3,2,54,87,3,831,4,-39,5,1,1,0,1,0,0,0,-1,0,0,0,1,110,4,1,21,0,0,3,2,0,0,2,6,0,-201,119,-52,56,-28,16,-14,37,-47
yuma_disgust.wav,42,2,3,64,92,10,281,6,-38,5,1,0,0,1,1,1,0,0,0,0,0,1,108,11,1,5,2,2,1,4,0,0,3,10,1,-200,131,-80,58,-7,-7,24,-2,-19
yuma_disgust.wav,52,1,3,66,82,26,517,7,-38,6,1,0,0,1,0,0,0,-1,0,0,0,1,98,6,1,10,4,6,6,1,3,1,6,5,0,-227,157,-60,67,-37,-5,11,7,-37
yuma_disgust.wav,34,2,3,54,88,2,502,4,-39,5,1,0,0,1,1,0,0,-1,0,0,0,1,118,5,0,19,2,1,2,5,0,1,0,0,0,-197,99,-37,64,-29,4,-1,18,-20
yuma_disgust.wav,34,3,3,60,92,9,790,6,-39,5,1,0,0,1,0,0,0,-1,0,0,0,1,118,5,6,16,3,1,2,1,0,1,1,2,0,-220,154,-61,47,-27,9,5,15,-49
yuma_disgust.wav,49,4,3,62,86,24,1159,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,254,5,1,15,0,9,1,5,0,0,2,0,2,-196,84,-2,33,-3,-21,10,10,-24
yuma_disgust.wav,43,1,3,72,124,19,385,5,-39,5,1,0,0,1,1,1,0,0,0,0,0,1,114,6,0,11,2,2,2,5,0,0,0,8,1,-171,54,-6,49,-18,-9,2,11,-25
yuma_disgust.wav,30,1,2,48,86,2,344,3,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,110,0,0,5,1,0,2,2,0,0,0,21,0,-196,98,-28,49,-25,-6,8,24,-30
yuma_disgust.wav,47,5,3,81,127,18,873,6,-38,5,1,0,0,1,1,1,0,-1,0,0,0,1,149,1,1,19,0,1,4,2,0,1,1,0,0,-183,96,-40,38,-6,-8,6,8,-14
yuma_disgust.wav,34,4,3,65,108,2,1127,5,-39,5,1,0,0,1,1,0,0,-1,0,0,0,1,116,1,0,20,1,1,2,0,0,0,0,4,0,-164,64,-38,47,-8,6,-5,9,-8
yuma_disgust.wav,39,3,3,56,84,5,914,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,116,4,5,12,0,2,1,0,0,1,0,5,0,-192,80,-1,26,-5,-13,18,5,-25
yuma_disgust.wav,42,1,2,65,121,4,819,4,-39,5,1,0,0,0,1,0,0,0,0,0,0,0,83,6,1,6,3,1,0,2,0,1,1,7,0,-158,29,8,35,-11,-3,-5,22,-25
yuma_disgust.wav,34,1,2,63,113,4,400,4,-39,5,1,0,0,1,1,1,0,0,0,0,0,1,111,7,0,11,0,1,2,3,0,1,1,6,0,-160,44,-23,58,-14,-9,8,14,-19
yuma_disgust.wav,39,1,3,59,96,18,415,6,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,97,3,0,14,1,4,4,3,0,1,1,7,3,-200,93,1,26,-12,-15,7,9,-17
yuma_disgust.wav,39,8,3,54,90,1,568,4,-38,5,1,0,0,0,0,0,0,-1,0,0,0,1,115,6,0,18,0,1,0,0,0,2,2,3,0,-176,48,10,19,14,0,-10,7,-9
yuma_disgust.wav,34,1,3,70,119,6,357,5,-39,5,1,0,0,1,1,0,0,0,0,0,0,1,112,1,2,13,3,1,6,4,0,0,0,9,2,-165,71,-41,38,-16,15,11,2,-17
yuma_disgust.wav,38,2,3,54,88,9,533,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,111,5,1,12,4,0,2,3,0,0,2,9,2,-189,81,-9,26,-2,-14,18,5,-23
yuma_disgust.wav,42,1,2,66,113,6,645,4,-39,5,1,0,0,0,1,0,0,0,0,0,0,1,113,11,0,12,1,3,1,3,0,0,1,1,0,-160,37,2,33,-9,-5,2,12,-15
yuma_disgust.wav,44,1,3,60,89,16,396,6,-39,6,1,0,0,0,1,0,0,-1,0,0,0,1,114,10,2,13,0,4,1,6,0,1,0,2,2,-189,78,-13,45,-11,-12,9,7,-19
yuma_disgust.wav,35,1,3,63,99,27,238,6,-38,5,0,0,0,1,1,0,0,0,0,0,0,1,104,2,3,19,2,3,5,9,0,1,1,4,1,-204,108,-17,46,-42,10,5,7,-24
yuma_disgust.wav,32,1,2,54,91,5,344,5,-39,5,1,1,0,1,0,0,0,0,0,0,0,1,110,4,1,9,5,1,4,0,0,0,1,13,0,-189,84,-14,35,-16,-9,20,6,-21
yuma_disgust.wav,27,2,2,51,92,1,302,4,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,109,0,1,11,1,0,3,1,0,0,3,10,0,-193,94,-24,37,-9,-12,11,14,-23
yuma_disgust.wav,35,2,3,55,85,5,710,5,-38,6,1,0,0,1,0,0,0,0,0,0,0,1,138,5,1,4,2,1,3,2,0,1,0,13,2,-206,110,-28,51,-24,-9,9,15,-17
yuma_disgust.wav,32,1,3,58,107,5,245,5,-39,5,1,0,0,0,1,1,0,0,0,0,0,1,117,5,0,15,2,1,0,10,0,0,0,6,1,-180,77,-27,47,-22,7,1,16,-28
yuma_disgust.wav,49,1,2,66,105,23,383,6,-39,6,1,0,0,0,1,0,0,0,-1,0,0,0,71,7,0,11,1,6,2,9,1,0,0,8,0,-187,85,-27,59,-31,-9,15,6,-12
yuma_disgust.wav,39,2,3,54,85,6,363,5,-38,6,1,1,0,0,0,0,0,0,0,0,0,1,110,9,0,15,0,3,0,8,0,0,0,0,3,-198,104,-35,48,-9,-11,1,21,-15
yuma_disgust.wav,45,5,3,56,80,5,743,5,-38,6,1,0,0,1,0,0,0,-1,0,0,0,1,111,7,0,10,1,1,2,3,0,1,1,8,1,-212,131,-47,47,-19,7,5,2,-23
yuma_disgust.wav,45,3,3,57,84,25,599,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,115,4,0,15,2,5,2,5,0,0,0,3,0,-198,93,-11,29,-8,-6,11,1,-17
yuma_disgust.wav,34,2,3,53,83,4,424,5,-39,6,1,0,0,0,1,0,0,0,0,0,0,1,112,4,0,9,0,1,3,9,0,1,0,9,0,-202,112,-31,32,-8,-4,7,10,-18
yuma_disgust.wav,28,1,3,51,89,3,232,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,119,3,0,15,2,6,2,3,0,0,0,6,1,-185,73,-9,39,-11,-13,12,8,-22
yuma_disgust.wav,39,3,3,61,103,6,210,6,-37,5,1,0,0,0,0,0,0,0,0,0,0,1,111,10,3,7,1,1,2,3,0,2,0,7,0,-177,52,5,26,5,-7,7,-1,-13
yuma_disgust.wav,44,2,3,61,77,38,404,7,-38,6,0,0,0,1,1,0,0,0,0,0,0,1,231,5,0,12,3,2,3,3,1,0,1,8,2,-227,148,-32,41,-30,-12,16,7,-20
yuma_disgust.wav,24,1,2,43,83,1,223,3,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,114,1,0,22,0,1,2,0,0,0,0,4,0,-185,80,-20,44,-10,-19,7,15,-8
yuma_excited.wav,29,1,3,70,113,14,273,4,-39,5,0,1,0,1,1,0,0,0,0,0,0,1,119,2,2,27,0,2,2,3,0,2,4,1,1,-186,61,32,28,-51,6,5,19,-16
yuma_excited.wav,68,15,2,79,91,53,953,10,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,288,1,0,12,0,5,5,3,0,0,6,1,3,-229,185,-76,39,-33,17,6,12,-22
yuma_excited.wav,57,7,3,80,96,38,816,8,-35,5,1,0,0,1,0,0,-1,0,0,0,0,1,260,1,2,4,0,22,8,1,0,0,0,4,0,-227,185,-100,43,7,-9,23,-5,-27
yuma_excited.wav,65,9,3,81,81,39,604,8,-35,5,0,0,0,1,1,0,0,-1,-1,0,0,1,180,5,1,12,3,5,1,4,1,2,0,7,1,-245,202,-79,50,-35,3,9,3,-9
yuma_excited.wav,82,7,3,101,118,68,401,10,-34,4,0,0,0,1,1,0,0,0,0,0,0,1,149,3,3,9,12,2,5,2,1,3,1,2,1,-223,179,-91,64,-33,11,-17,27,-19
yuma_excited.wav,60,6,3,73,89,36,645,8,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,119,3,8,10,7,1,5,0,0,3,1,3,1,-230,182,-91,42,2,1,22,-13,-35
yuma_excited.wav,58,5,3,76,89,48,995,7,-36,5,0,0,0,1,1,1,-1,-1,0,0,0,1,271,2,0,13,0,11,1,8,0,1,1,0,1,-226,184,-100,60,-12,-9,8,7,-28
yuma_excited.wav,36,2,3,64,96,15,444,6,-37,6,1,0,0,0,1,0,-1,0,0,0,0,1,143,4,0,7,5,9,5,2,0,0,3,8,1,-202,96,-1,25,-14,-7,8,4,-17
yuma_excited.wav,60,7,3,73,101,26,690,6,-37,4,0,1,0,1,1,0,0,0,0,0,0,1,151,0,0,13,0,0,6,7,1,2,3,4,1,-221,183,-108,75,-42,16,-6,35,-43
yuma_excited.wav,46,6,3,72,97,35,621,8,-36,5,0,0,0,0,1,1,0,0,0,0,0,1,125,0,2,14,2,0,4,14,0,2,0,3,3,-212,140,-62,44,2,-11,8,-3,-11
yuma_excited.wav,47,3,2,79,107,31,301,8,-36,5,1,-1,0,1,0,1,0,0,0,0,0,1,139,0,1,7,1,11,4,7,0,1,0,4,2,-237,246,-217,137,-42,30,5,1,-36
yuma_excited.wav,29,6,3,58,95,5,701,4,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,126,1,2,15,0,9,4,2,0,1,0,1,0,-216,143,-45,37,-31,17,5,5,-22
yuma_excited.wav,60,8,3,90,104,48,732,8,-35,5,0,0,0,0,1,0,0,0,0,0,0,1,282,5,1,5,2,5,10,2,0,2,17,5,0,-234,188,-81,55,-34,19,-33,27,-15
yuma_excited.wav,54,4,3,76,89,30,707,8,-36,5,0,0,0,1,0,0,0,-1,-1,0,0,1,124,7,0,15,0,1,5,1,0,2,4,2,1,-232,187,-81,39,-8,-9,2,15,-9
yuma_excited.wav,39,8,3,78,115,9,913,6,-35,5,2,-1,0,1,0,1,-1,0,0,0,0,1,182,0,0,7,1,8,5,1,0,0,0,5,3,-215,197,-172,99,-10,2,39,-17,-24
yuma_excited.wav,54,5,3,78,101,43,490,7,-36,4,0,0,0,1,1,0,0,0,0,0,0,1,132,4,2,10,0,14,15,1,1,0,3,1,0,-218,166,-76,34,-15,22,-9,17,-20
yuma_excited.wav,54,7,3,84,103,46,496,8,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,256,1,2,7,0,12,5,4,0,1,0,10,3,-221,149,-35,25,-19,1,-5,14,-6
yuma_excited.wav,49,5,2,81,115,30,352,6,-37,4,1,0,0,1,0,1,0,0,0,0,0,1,137,2,2,10,2,5,4,11,0,0,1,3,0,-208,161,-118,89,-25,8,5,10,-34
yuma_excited.wav,62,10,3,100,134,33,892,7,-36,4,1,0,0,1,0,1,0,0,0,0,0,1,176,6,0,7,6,1,0,14,0,3,4,0,1,-219,208,-160,93,-51,56,-33,34,-44
yuma_excited.wav,35,5,3,79,129,14,630,5,-38,5,1,0,0,1,0,0,0,-1,0,0,0,0,95,0,0,16,2,2,3,4,0,0,11,2,1,-200,159,-148,140,-78,39,7,-4,-18
yuma_excited.wav,72,10,3,96,113,44,908,9,-34,4,0,-1,0,1,0,0,0,-1,0,0,0,1,236,7,2,1,8,19,8,0,1,2,2,4,0,-232,225,-176,116,-46,26,5,8,-20
yuma_excited.wav,61,8,3,93,115,44,889,7,-36,4,0,0,0,1,1,0,0,-1,0,0,0,1,248,1,1,16,2,12,8,0,0,2,0,6,0,-221,209,-170,123,-73,48,-16,25,-22
yuma_excited.wav,70,5,3,96,112,41,784,9,-35,4,-1,0,0,1,0,0,0,-1,0,0,0,1,128,3,6,9,4,14,12,1,1,1,2,2,1,-221,159,-54,42,-28,9,-8,11,-8
yuma_excited.wav,48,4,3,70,102,13,784,6,-37,5,1,0,0,0,1,0,0,-1,0,0,0,1,149,2,6,6,10,6,5,7,0,0,3,1,0,-207,128,-45,37,-23,18,-8,20,-18
yuma_excited.wav,63,8,3,88,112,45,897,7,-35,4,1,0,0,1,0,0,0,-1,0,0,0,1,151,1,0,7,8,7,0,4,0,1,12,0,0,-227,230,-206,134,-52,50,-7,5,-30
yuma_excited.wav,44,2,2,73,113,30,410,6,-37,4,1,0,0,1,1,0,0,0,0,0,0,1,153,2,1,9,3,5,8,2,0,1,7,2,0,-202,134,-60,34,-11,22,-39,50,-16
yuma_excited.wav,52,3,3,74,94,11,342,7,-36,5,1,0,-1,1,0,1,0,-1,0,0,0,1,129,2,6,11,0,4,5,5,0,0,3,1,0,-224,188,-137,103,-51,47,-25,31,-32
yuma_excited.wav,49,2,3,73,110,11,540,7,-37,5,1,0,0,0,1,0,0,0,0,0,0,1,127,3,2,13,3,1,4,11,0,1,3,1,0,-190,105,-60,52,2,-1,10,-7,-12
yuma_excited.wav,61,10,3,80,102,41,729,8,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,149,1,6,5,1,12,0,7,0,1,2,1,2,-227,175,-66,26,-6,-7,4,18,-18
yuma_excited.wav,59,12,3,90,112,35,831,8,-35,4,0,0,0,1,1,0,0,0,-1,0,0,1,231,1,0,13,4,8,0,9,0,2,3,0,3,-212,137,-34,31,-29,14,-12,16,-16
yuma_fear.wav,44,7,3,64,87,29,720,6,-38,5,0,1,0,1,1,0,0,0,0,0,0,1,170,1,2,16,1,2,0,5,0,0,1,3,0,-208,120,-20,26,-19,5,-5,1,-2
yuma_fear.wav,50,6,3,71,98,20,488,6,-37,5,0,0,0,1,1,0,0,0,0,0,0,1,142,0,0,13,2,1,3,5,2,1,0,12,1,-207,99,29,0,-42,17,18,-9,4
yuma_fear.wav,79,6,2,103,136,58,579,10,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,166,1,1,6,7,5,1,3,1,3,6,7,3,-208,166,-126,141,-131,89,-41,27,-17
yuma_fear.wav,52,8,2,86,128,11,754,7,-35,5,1,0,-1,1,1,0,0,0,0,0,0,1,170,4,5,5,0,6,4,10,0,1,0,1,0,-193,132,-98,74,-22,14,14,-18,-2
yuma_fear.wav,61,5,2,81,105,57,711,8,-36,4,0,0,0,1,0,0,0,0,0,0,0,1,166,1,0,8,1,4,8,5,0,4,5,2,0,-214,150,-53,32,-33,34,-17,11,-10
yuma_fear.wav,62,13,3,79,97,30,1020,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,258,1,0,4,17,0,0,6,0,2,15,0,0,-223,180,-112,90,-48,21,-2,-3,0
yuma_fear.wav,41,8,3,64,102,5,546,6,-37,5,1,1,0,1,0,0,0,0,0,0,0,1,133,1,0,8,0,7,3,16,1,0,0,1,1,-195,98,-8,1,-8,7,17,3,-10
yuma_fear.wav,41,1,2,90,143,26,602,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,141,0,0,14,6,4,0,0,0,0,5,1,1,-162,56,-45,83,-56,49,-40,23,2
yuma_fear.wav,71,8,3,84,101,30,772,8,-36,4,0,0,0,1,1,1,0,0,0,0,0,1,150,0,4,11,1,0,4,12,1,6,0,0,1,-233,193,-87,50,-52,38,-5,12,-18
yuma_fear.wav,61,9,3,84,99,16,544,9,-35,5,1,0,0,1,0,1,0,0,0,0,0,1,175,6,6,7,1,3,4,8,0,2,5,1,6,-244,231,-150,114,-118,135,-99,56,4
yuma_fear.wav,39,7,3,67,94,5,238,6,-36,5,1,0,-1,1,1,0,0,0,0,0,0,1,167,0,0,6,1,0,0,19,0,3,7,1,0,-211,139,-51,26,-2,-5,20,-14,4
yuma_fear.wav,38,2,3,70,119,11,590,6,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,146,1,2,7,4,7,4,7,2,0,5,0,1,-170,39,22,41,-65,36,-2,27,1
yuma_fear.wav,48,11,2,66,86,12,872,6,-37,5,1,0,0,1,1,1,0,0,0,0,0,1,136,1,6,6,7,1,3,19,1,1,1,0,1,-217,158,-68,29,-10,8,15,-2,-12
yuma_fear.wav,59,3,3,71,105,26,390,7,-38,6,0,0,0,0,1,1,0,-1,0,0,0,1,140,1,2,7,3,12,5,10,1,1,1,5,1,-221,163,-112,165,-154,55,0,29,-13
yuma_fear.wav,37,4,3,64,114,8,799,4,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,94,0,5,14,1,0,4,18,0,0,5,0,0,-186,78,-3,24,-30,22,3,3,-10
yuma_fear.wav,37,5,2,55,85,2,655,4,-38,5,1,0,0,1,0,0,0,0,0,0,0,1,151,0,2,7,1,0,5,15,0,1,0,1,0,-208,138,-73,60,-27,14,21,-26,7
yuma_fear.wav,49,15,3,68,90,9,785,7,-35,5,1,0,0,0,0,1,0,0,0,0,0,1,151,3,0,4,0,21,5,5,0,0,0,0,1,-213,116,-8,21,-10,0,-4,-4,-3
yuma_fear.wav,49,8,3,64,79,4,307,7,-36,6,1,0,-1,1,1,0,0,0,0,0,0,1,157,1,0,6,0,11,1,17,0,0,0,0,0,-254,241,-126,54,-37,48,-20,-14,11
yuma_fear.wav,52,8,3,68,84,40,629,7,-37,5,0,0,0,1,1,0,0,0,0,1,0,1,132,1,0,10,0,20,0,4,0,3,0,1,3,-224,160,-46,16,-5,-5,13,-7,0
yuma_fear.wav,49,9,3,66,107,12,428,6,-37,5,1,0,0,0,0,1,0,0,0,0,0,1,144,0,4,4,0,0,9,16,0,0,0,1,0,-187,110,-98,124,-80,33,27,-34,38
