@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute EnergyEntropy numeric
@attribute SpectralCentroid numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute HarmonicRatio numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute arousal {-2,-1,0,1,2}

@data
29,1,3,54,101,1,221,4,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,109,4,13,1,4,3,2,7,0,1,3,8,9,-184,74,-15,53,-30,-7,15,16,-32,-2
39,1,3,61,103,22,168,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,137,1,15,1,3,3,7,6,1,2,4,11,2,-188,90,-27,53,-33,-6,16,12,-29,-2
44,2,3,64,99,9,232,7,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,100,7,8,2,8,5,4,5,1,1,1,15,4,-208,119,-35,58,-34,-12,18,9,-25,-2
32,1,3,54,93,5,153,4,-38,6,1,1,0,0,1,0,0,0,0,0,0,1,104,2,10,2,3,3,7,4,1,2,1,19,4,-189,77,-11,47,-19,-16,15,12,-27,-2
40,2,3,65,100,16,299,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,111,9,16,1,4,5,6,6,1,3,4,6,3,-201,99,-7,35,-28,-10,13,10,-20,-2
37,2,3,57,90,4,193,6,-37,6,1,0,0,0,1,0,0,0,0,0,0,1,108,7,9,2,7,4,4,6,1,1,1,15,6,-204,94,-1,42,-24,-20,15,11,-26,-2
34,2,3,50,80,3,183,5,-38,6,1,1,0,1,1,0,0,-1,0,0,0,1,106,4,7,1,6,3,4,6,0,1,2,18,5,-208,117,-32,49,-26,-11,20,10,-29,-2
28,1,3,47,86,1,120,3,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,109,2,13,1,3,1,5,4,0,1,2,16,5,-193,92,-17,36,-19,-10,21,13,-32,-2
38,2,3,63,100,4,237,5,-38,6,1,0,0,0,0,0,0,-1,0,0,0,1,110,13,11,1,2,3,3,8,2,2,2,6,4,-193,89,-20,49,-23,-12,18,13,-28,-2
45,1,3,68,110,10,216,7,-38,5,1,0,0,0,1,0,0,-1,0,0,0,1,157,9,13,2,9,4,3,8,2,1,4,6,5,-178,74,-34,58,-14,-11,9,13,-30,-2
33,1,3,55,97,2,201,5,-38,5,1,1,0,0,0,0,0,-1,0,0,0,1,110,5,13,1,5,4,2,8,1,2,2,10,8,-197,99,-21,38,-18,-10,12,13,-23,-2
38,1,3,58,93,5,311,6,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,114,7,15,1,5,5,3,5,1,3,2,4,4,-193,86,-19,51,-18,-16,15,8,-27,-2
33,1,3,51,87,3,181,5,-38,6,1,1,0,1,1,0,0,-1,0,0,0,1,100,1,11,2,4,2,5,5,0,2,1,17,4,-194,88,-16,48,-20,-16,18,9,-29,-2
38,1,3,55,87,3,223,5,-38,6,1,0,0,0,0,0,0,-1,0,0,0,1,108,11,12,1,3,4,2,6,2,2,2,11,4,-201,109,-47,67,-25,-13,22,9,-32,-2
30,1,3,56,98,2,197,4,-38,5,1,1,0,0,1,0,0,-1,0,0,0,1,109,6,11,1,3,3,2,7,0,1,2,9,10,-180,80,-37,49,-8,-14,19,11,-34,-2
37,1,3,61,104,8,172,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,125,7,11,1,7,2,4,7,1,2,2,9,8,-196,104,-39,65,-38,-11,24,5,-19,-2
31,1,3,51,89,2,184,4,-38,5,1,1,0,1,0,0,0,-1,0,0,0,1,111,9,13,1,2,3,3,5,3,1,3,6,5,-197,103,-27,33,-11,-12,21,9,-28,-2
46,2,3,60,87,10,233,6,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,109,9,11,1,13,4,4,5,2,2,3,6,5,-209,109,-8,37,-23,-18,18,9,-29,-2
38,2,3,58,93,5,230,5,-37,6,1,0,0,0,1,0,0,-1,0,0,0,1,132,4,13,1,5,4,2,5,1,3,1,11,5,-196,86,-3,38,-25,-8,13,15,-32,-2
36,2,3,53,83,7,168,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,107,3,8,1,8,3,4,6,0,2,2,16,7,-216,131,-38,61,-41,-11,22,10,-31,-2
31,2,3,52,89,1,200,4,-38,5,1,1,0,1,0,0,0,-1,0,0,0,1,110,2,14,1,4,4,4,4,1,1,3,12,2,-192,91,-24,47,-22,-5,16,11,-34,-2
42,2,3,58,96,4,163,5,-38,6,1,1,0,0,1,0,0,-1,0,0,0,1,106,4,6,2,9,2,4,8,0,2,1,17,7,-194,91,-24,54,-28,-5,13,13,-29,-2
38,2,3,54,82,8,174,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,105,2,8,3,5,3,7,4,1,2,3,21,4,-216,129,-35,50,-30,-4,17,7,-39,-2
37,1,3,58,95,19,207,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,117,4,16,1,4,6,5,4,2,2,3,7,3,-187,78,-11,48,-21,-15,10,10,-22,-2
41,1,3,59,94,7,167,6,-37,6,1,0,0,0,1,0,0,-1,0,0,0,1,106,5,7,2,8,3,4,7,1,3,1,14,6,-198,90,-16,55,-28,-10,16,9,-29,-2
27,0,3,51,99,3,147,3,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,111,2,20,1,5,5,4,6,1,2,6,6,2,-190,96,-35,59,-32,-7,8,19,-36,-2
41,2,3,57,81,3,212,6,-37,6,1,0,-1,0,0,0,0,-1,0,0,0,1,110,13,14,1,3,2,3,7,2,3,2,4,5,-217,138,-39,29,-17,9,19,-2,-33,-2
43,2,3,61,98,9,226,6,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,106,4,9,4,7,3,4,5,1,1,1,13,7,-195,90,-21,58,-29,-8,6,14,-30,-2
48,2,3,64,93,17,284,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,9,12,1,5,7,4,3,1,2,2,8,3,-215,129,-25,39,-34,-4,18,14,-38,-2
38,1,3,59,95,6,253,6,-38,6,1,0,0,0,1,0,0,0,0,0,0,1,109,11,11,2,2,6,4,5,3,1,3,7,3,-198,107,-41,61,-31,-6,18,12,-36,-2
35,1,3,53,86,2,184,5,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,109,8,10,1,6,3,3,7,0,1,1,8,10,-205,113,-32,54,-29,-9,13,18,-37,-2
33,1,3,53,90,5,213,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,111,6,16,1,3,3,4,8,1,2,2,6,6,-207,120,-35,52,-31,-9,12,15,-37,-2
36,1,3,61,97,8,242,5,-38,5,1,1,0,0,1,0,0,-1,0,0,0,1,101,4,13,2,3,4,4,5,1,2,2,13,5,-205,130,-57,54,-30,-2,15,17,-37,-2
33,1,3,50,84,2,193,4,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,107,4,12,1,7,2,4,6,1,1,2,14,5,-213,130,-39,58,-39,-8,11,19,-35,-2
33,0,3,64,114,6,186,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,114,9,15,2,4,6,4,6,1,1,3,7,5,-177,88,-55,64,-20,-4,6,18,-38,-2
36,1,3,54,88,4,203,5,-38,6,1,0,0,0,0,0,0,-1,0,0,0,1,109,11,13,1,3,3,3,8,2,1,3,6,6,-209,134,-70,78,-37,-9,23,17,-44,-2
33,1,3,55,99,3,207,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,110,2,13,2,8,2,3,7,1,1,4,8,6,-192,92,-21,45,-26,-4,11,17,-34,-2
37,2,3,57,92,4,244,5,-38,6,1,0,0,0,0,0,0,-1,0,0,0,1,110,7,14,1,3,4,4,7,1,2,2,10,6,-204,119,-52,68,-33,-4,12,19,-44,-2
41,1,2,62,105,10,244,6,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,4,14,1,8,5,5,6,1,1,3,6,7,-187,87,-29,55,-26,-9,13,16,-29,-2
39,1,3,66,103,9,290,5,-38,5,1,0,0,0,1,0,0,-1,0,0,0,1,103,3,11,3,4,4,6,6,1,1,4,13,4,-194,103,-37,55,-35,1,10,19,-38,-2
42,1,3,60,91,14,160,7,-38,6,0,0,0,1,1,0,0,-1,0,0,0,1,109,8,10,2,5,7,6,6,1,1,3,6,5,-206,110,-18,50,-35,-14,13,13,-25,-2
42,1,3,56,86,7,181,6,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,129,5,11,2,9,4,4,7,0,2,1,13,9,-213,123,-33,61,-40,-12,20,12,-34,-2
24,1,3,47,89,5,162,3,-39,5,1,1,1,1,1,0,0,0,0,0,0,1,111,1,19,1,2,5,7,2,1,1,4,13,1,-197,109,-37,50,-31,-6,15,15,-37,-2
28,1,3,52,99,9,158,4,-39,5,1,1,1,1,1,0,0,0,0,0,0,1,114,6,19,1,2,6,3,3,2,0,5,2,1,-185,87,-30,57,-27,-13,10,20,-37,1
37,2,3,56,82,21,177,6,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,108,7,13,2,4,6,5,7,2,1,3,16,4,-222,138,-29,42,-31,-10,16,11,-31,1
43,2,3,66,108,10,260,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,131,6,15,3,9,4,4,5,1,1,2,13,5,-185,72,-7,45,-23,-8,7,17,-25,1
33,1,3,53,92,2,185,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,105,4,12,1,4,2,3,6,1,1,2,11,6,-197,106,-41,57,-30,4,5,22,-40,1
36,1,3,61,105,21,184,5,-38,5,1,1,1,1,1,0,0,0,0,0,0,1,111,1,17,1,4,4,6,5,1,2,2,11,2,-188,101,-48,58,-24,0,-2,14,-26,1
40,2,3,73,116,10,201,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,107,2,11,2,7,4,6,5,0,1,1,15,7,-182,87,-33,37,-11,1,6,11,-26,1
38,2,3,59,100,13,237,5,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,110,4,10,1,3,4,4,7,2,1,3,13,7,-195,95,-24,48,-18,-9,5,14,-31,1
34,1,3,56,91,11,153,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,106,7,15,1,3,10,2,5,2,1,3,8,4,-209,125,-38,51,-27,-14,13,17,-34,1
33,1,3,65,113,5,163,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,108,6,9,2,5,4,3,6,0,1,2,12,7,-179,93,-54,48,-12,4,10,7,-30,1
34,3,3,55,92,5,299,5,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,118,2,15,2,4,3,3,6,1,2,3,10,3,-204,120,-44,41,-9,-5,11,11,-36,1
40,2,2,59,85,11,236,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,7,10,1,7,3,4,6,1,1,2,15,5,-225,170,-84,65,-31,2,11,11,-31,1
32,1,3,52,96,3,172,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,111,7,16,1,2,4,5,6,2,1,3,8,3,-191,96,-38,66,-36,-3,4,26,-43,1
43,3,3,66,99,6,267,5,-37,5,1,0,0,1,0,0,0,-1,0,0,0,1,114,6,17,1,4,4,3,5,1,3,2,3,4,-201,126,-63,45,-8,2,13,5,-33,1
42,1,3,60,96,13,233,6,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,132,5,12,1,7,4,3,8,1,1,2,8,9,-199,98,-21,44,-16,-12,9,12,-26,1
34,1,3,54,92,4,258,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,105,6,18,1,4,6,2,5,2,2,3,6,4,-199,105,-30,49,-22,-6,4,15,-32,1
43,1,3,61,95,17,212,7,-37,5,1,0,0,1,1,0,0,0,0,0,0,1,106,8,11,1,8,5,4,7,1,1,2,8,9,-202,104,-22,39,-11,-13,4,12,-19,1
38,3,3,57,88,6,228,5,-38,6,1,0,0,1,0,0,0,-1,0,0,0,1,111,1,18,1,2,4,4,4,1,2,3,9,3,-203,108,-30,49,-23,0,1,14,-31,1
34,1,3,55,90,3,222,5,-38,5,1,0,0,0,0,0,0,-1,0,0,0,1,104,8,9,2,3,3,3,4,3,2,1,15,3,-202,120,-57,50,-6,-8,12,9,-33,1
43,1,2,69,109,23,273,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,161,4,16,2,5,6,5,4,2,4,4,3,3,-191,105,-48,58,-30,4,7,14,-33,1
36,1,3,57,93,5,310,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,114,5,21,3,4,3,2,4,1,1,4,4,2,-207,132,-58,51,-23,3,12,12,-41,1
41,3,3,59,89,14,224,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,137,7,19,1,3,5,4,4,2,3,3,2,2,-212,131,-39,37,-15,-3,11,10,-36,1
46,3,3,62,96,18,350,5,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,139,5,21,1,2,7,3,5,2,2,5,2,1,-198,95,-11,41,-27,-1,3,13,-29,1
58,3,3,73,100,30,293,7,-37,5,0,0,0,1,1,0,0,-1,0,0,0,1,107,11,15,1,4,7,5,6,2,2,3,4,3,-211,133,-38,38,-27,6,4,11,-30,1
34,1,3,57,95,7,153,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,107,3,11,2,4,2,4,7,1,1,2,15,8,-207,125,-49,46,-14,-5,9,12,-30,1
46,4,3,60,88,16,377,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,114,7,16,4,5,7,2,4,1,1,2,4,4,-211,128,-36,33,-16,0,11,6,-26,1
27,2,3,53,104,2,277,3,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,114,2,19,2,2,4,5,4,1,1,3,12,1,-170,56,-18,51,-15,-10,7,15,-24,1
46,3,3,59,75,18,325,7,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,132,7,14,3,2,3,6,5,2,2,2,6,3,-222,138,-34,39,-15,-9,15,5,-36,1
48,2,3,64,90,24,246,7,-37,6,0,0,0,1,1,0,0,-1,0,0,0,1,138,2,22,1,5,4,5,5,1,2,3,5,3,-204,108,-21,44,-20,-11,7,8,-28,1
45,2,3,61,89,15,279,7,-37,6,1,0,0,1,1,0,0,-1,0,0,0,1,108,7,9,2,10,2,6,7,1,1,2,14,6,-213,126,-34,52,-32,-5,8,17,-33,1
32,1,3,52,90,5,285,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,107,7,19,1,2,6,3,5,1,2,4,5,2,-204,120,-42,53,-29,-5,10,17,-40,1
41,5,3,58,87,4,290,5,-37,6,1,0,0,1,0,0,0,-1,0,0,0,1,119,3,19,5,2,2,4,3,1,2,2,7,2,-205,114,-38,38,-3,-1,10,0,-26,1
44,1,2,66,102,14,222,6,-38,6,1,0,0,1,1,0,0,-1,0,0,0,1,109,6,10,2,5,5,5,5,1,1,2,10,5,-195,90,-18,54,-29,-7,6,12,-25,1
41,2,3,64,108,4,256,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,113,1,20,1,2,3,3,3,1,2,2,9,3,-174,70,-21,34,-9,-1,9,9,-25,1
40,1,3,60,96,9,230,6,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,106,11,11,1,3,5,4,5,2,1,2,10,4,-200,100,-18,44,-28,-3,7,16,-30,1
41,1,3,58,90,6,269,6,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,119,11,18,2,3,5,2,5,2,2,2,5,3,-196,98,-31,56,-27,-4,11,11,-31,1
37,1,3,59,94,17,262,6,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,115,4,18,2,2,6,5,3,1,2,3,5,1,-195,97,-17,35,-20,-7,12,12,-26,1
40,1,3,65,102,17,252,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,128,4,13,2,5,4,4,6,1,2,4,11,4,-193,106,-31,30,-20,4,11,11,-30,1
34,1,3,55,90,8,164,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,110,2,14,2,6,3,7,6,1,2,4,11,5,-203,111,-31,47,-21,-9,13,9,-31,1
37,1,3,58,93,6,247,6,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,110,8,15,1,5,4,3,7,2,1,3,7,7,-200,109,-36,51,-26,1,5,13,-33,1
35,1,3,61,109,6,196,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,104,6,14,1,4,4,5,7,2,1,4,7,4,-181,75,-23,54,-25,-4,4,18,-28,1
39,1,3,60,96,12,218,6,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,109,13,11,2,3,6,4,6,3,2,4,5,2,-204,115,-39,53,-26,-2,7,13,-31,1
30,2,3,49,89,2,319,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,114,3,20,1,2,4,2,6,1,2,3,6,3,-200,116,-48,54,-23,-3,5,19,-40,1
38,3,3,57,95,4,271,5,-38,5,1,0,0,1,1,0,0,-1,0,0,0,1,111,6,13,5,4,4,5,5,1,1,4,9,3,-200,108,-33,43,-21,8,5,7,-28,1
35,3,3,52,87,3,307,4,-38,5,1,1,0,0,0,0,0,-1,0,0,0,1,114,6,17,3,3,3,4,4,1,1,2,6,2,-194,93,-23,41,-15,-1,12,2,-23,1
38,1,3,56,89,9,263,5,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,104,7,13,1,6,4,3,7,1,1,3,7,5,-204,115,-35,47,-25,-1,8,11,-26,1
32,1,3,56,103,5,166,4,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,93,3,16,1,4,3,5,6,1,1,3,10,5,-182,75,-18,47,-21,-7,8,10,-28,1
47,2,3,57,76,20,233,7,-37,6,1,0,0,1,1,0,0,0,0,0,0,1,110,11,9,1,2,7,2,5,3,2,1,5,4,-215,119,-16,40,-21,-15,14,7,-28,1
45,2,3,64,92,22,272,6,-37,6,0,0,0,1,1,0,0,-1,0,0,0,1,136,8,11,2,8,6,3,8,2,1,3,7,6,-209,113,-20,46,-25,-13,11,8,-28,1
23,1,3,45,97,1,160,3,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,110,2,20,1,2,3,3,4,1,2,3,7,1,-176,72,-23,47,-20,-9,9,17,-30,1
49,3,3,84,118,36,227,7,-36,4,0,1,0,1,1,0,0,0,-1,0,0,1,147,5,18,4,2,5,4,7,2,5,5,4,2,-213,155,-74,67,-54,33,-26,28,-25,2
58,6,3,88,113,35,390,8,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,185,6,16,3,4,7,6,4,2,2,5,3,2,-216,164,-94,78,-51,25,-3,17,-26,2
67,5,3,98,132,46,327,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,186,2,10,5,11,7,7,6,1,3,4,5,3,-201,148,-107,92,-43,27,-16,18,-24,2
64,7,3,96,117,40,365,8,-34,5,0,0,0,1,1,0,0,-1,0,0,0,1,158,3,11,7,8,8,8,4,1,3,4,3,2,-214,175,-121,90,-48,32,-16,29,-42,2
59,6,3,85,106,29,351,8,-34,5,0,0,0,1,1,0,0,-1,-1,0,0,1,146,3,14,7,8,7,5,5,1,2,3,3,1,-228,186,-96,65,-38,28,-26,29,-26,2
55,4,3,85,110,29,390,8,-35,5,1,0,0,1,1,0,0,-1,0,0,0,1,129,4,16,7,6,6,6,6,1,4,3,2,2,-235,227,-174,117,-50,19,18,-5,-26,2
50,4,3,80,112,27,335,6,-36,5,1,0,0,1,1,1,0,0,0,0,0,1,160,3,13,3,6,6,12,8,1,3,4,3,4,-208,154,-97,73,-28,11,-1,9,-27,2
58,4,3,97,124,34,436,7,-35,5,1,0,0,1,1,1,0,-1,0,0,0,1,157,2,12,4,8,6,5,5,1,2,8,5,2,-214,191,-151,102,-42,23,2,8,-25,2
60,6,3,82,105,44,282,8,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,175,3,14,2,3,6,10,11,2,1,5,4,2,-231,202,-121,81,-39,9,-3,16,-22,2
52,7,3,81,110,22,381,7,-35,5,1,0,0,1,0,1,0,0,0,0,0,1,142,3,9,5,5,6,7,8,3,3,4,2,2,-223,194,-142,84,-9,1,14,-2,-33,2
57,3,3,93,124,42,308,8,-35,4,1,0,0,1,0,0,0,0,0,0,0,1,128,4,10,3,5,18,4,3,1,3,5,3,3,-219,197,-146,90,-36,35,-17,15,-26,2
50,7,3,82,118,26,365,6,-35,4,1,0,0,1,1,0,0,0,0,0,0,1,160,2,12,3,3,6,7,11,1,1,4,5,2,-213,168,-101,66,-45,41,-19,27,-32,2
58,8,3,87,111,34,389,8,-34,4,0,0,0,1,1,0,0,0,0,0,0,1,200,4,10,7,4,10,9,8,2,6,4,5,1,-225,182,-98,78,-58,42,-34,35,-33,2
56,4,3,83,105,36,361,8,-35,5,0,0,0,1,0,0,0,-1,-1,0,0,1,126,2,21,4,4,2,7,5,1,2,3,3,2,-236,219,-149,96,-35,11,-5,20,-35,2
46,4,3,80,120,19,358,6,-36,4,1,0,0,1,0,0,0,0,0,0,0,1,164,5,11,3,8,11,6,6,2,2,5,5,3,-206,167,-136,102,-42,33,-9,20,-40,2
59,7,3,85,106,42,392,8,-34,4,0,0,0,1,1,0,0,0,0,0,0,1,133,4,13,2,7,13,9,6,1,2,3,3,2,-237,212,-122,69,-32,16,-4,16,-27,2
56,6,3,83,104,38,306,8,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,163,5,10,4,8,9,5,8,1,4,3,3,3,-240,223,-143,97,-59,44,-38,39,-31,2
46,5,3,75,104,15,335,6,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,143,3,14,6,2,4,12,8,1,2,3,2,2,-218,173,-113,91,-43,19,-5,17,-37,2
61,7,3,87,110,27,393,8,-34,5,0,0,0,1,1,0,0,0,0,0,0,1,168,4,8,6,12,8,7,5,3,9,2,3,2,-219,176,-116,85,-34,26,-20,25,-29,2
57,6,2,83,117,21,403,6,-36,4,1,0,0,1,1,0,0,-1,0,0,0,1,185,1,8,6,9,6,4,7,2,7,3,2,3,-209,164,-107,63,-15,13,-5,15,-29,2
61,7,3,88,113,38,378,8,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,170,5,9,2,11,10,10,4,2,3,5,3,3,-228,195,-121,87,-51,33,-16,18,-28,2
53,6,3,86,109,39,316,8,-35,4,0,0,0,1,1,0,0,-1,0,0,0,1,164,2,13,4,8,7,7,6,2,3,4,5,2,-232,214,-154,115,-65,37,-13,16,-26,2
56,4,3,90,116,32,367,8,-35,4,0,0,0,1,1,0,0,-1,0,0,0,1,166,3,16,5,4,10,5,5,1,3,3,5,2,-233,226,-172,116,-51,18,-5,26,-39,2
51,5,3,81,118,30,336,7,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,149,5,13,3,3,13,9,7,1,2,6,4,1,-209,154,-99,83,-43,27,-9,13,-25,2
53,5,3,83,114,27,498,7,-35,4,1,0,0,1,1,0,0,-1,0,0,0,1,152,2,11,9,4,5,5,7,1,3,8,4,1,-218,193,-153,113,-51,30,-11,22,-33,2
44,5,3,81,126,14,294,5,-36,4,1,0,0,1,1,0,0,-1,0,0,0,1,136,1,14,3,3,8,7,7,1,2,6,5,2,-197,147,-113,82,-35,28,-15,30,-38,2
49,5,3,81,114,18,305,7,-35,5,1,0,0,1,0,0,0,0,0,0,0,1,146,5,13,6,7,3,7,6,3,3,3,4,1,-224,200,-153,112,-49,25,-2,11,-39,2
59,7,3,83,105,25,577,8,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,144,2,12,8,11,4,5,7,2,4,2,3,1,-232,208,-148,114,-57,25,-7,13,-25,2
57,8,3,82,109,35,357,7,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,160,3,13,5,3,10,10,5,2,2,3,3,2,-231,212,-146,103,-54,29,-14,18,-27,2
52,4,3,81,110,30,287,7,-36,4,0,0,0,1,1,0,0,0,0,0,0,1,132,2,15,6,6,4,7,9,2,3,3,3,3,-219,170,-90,69,-44,24,-14,25,-39,2
42,4,2,65,93,24,241,6,-38,5,0,1,0,1,1,0,0,0,-1,0,0,1,149,4,17,2,3,3,2,5,1,2,5,2,3,-223,158,-54,46,-40,22,-13,9,-10,2
52,3,3,84,106,38,329,8,-35,5,0,0,-1,1,1,0,0,0,0,0,0,1,166,2,9,4,2,8,9,2,2,2,11,12,3,-242,208,-90,41,-41,46,-33,29,-17,2
60,6,3,104,144,35,423,7,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,170,2,9,3,4,6,6,11,4,4,7,7,4,-197,145,-99,83,-62,42,-13,26,-40,2
61,6,3,88,120,43,426,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,155,2,7,4,3,7,9,8,1,6,6,9,2,-208,146,-77,69,-60,51,-18,6,-14,2
60,9,3,83,106,38,393,8,-35,4,0,0,0,1,1,0,0,0,0,0,0,1,158,1,8,3,5,6,5,10,1,4,7,6,2,-239,217,-118,49,-25,27,-5,2,-9,2
58,11,3,77,92,27,551,8,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,202,2,5,3,8,14,2,5,2,15,4,2,1,-233,189,-87,50,-30,18,9,-12,-4,2
51,8,3,73,101,15,383,7,-36,5,1,0,0,1,1,0,0,0,0,0,0,1,144,1,10,3,8,7,9,15,2,5,1,2,2,-222,180,-108,84,-71,61,-21,11,-20,2
52,7,3,91,127,27,500,7,-35,4,1,0,0,1,1,0,0,0,0,0,0,1,170,2,8,2,3,9,7,7,1,4,11,4,1,-199,147,-95,60,-36,37,-10,18,-16,2
50,6,3,70,98,15,475,6,-37,5,0,1,0,1,1,0,0,-1,0,0,0,1,154,2,9,4,6,6,5,10,3,5,1,5,1,-231,187,-84,51,-50,36,2,-2,-12,2
53,8,3,79,109,23,471,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,154,4,9,3,6,5,13,11,2,3,3,3,3,-217,165,-104,107,-88,63,-42,40,-3,2
46,9,3,69,95,14,500,7,-36,5,1,0,0,1,0,0,0,0,0,0,0,1,169,1,6,5,5,7,3,7,1,9,8,3,1,-224,187,-121,83,-51,46,-3,-23,1,2
50,6,3,82,110,33,377,7,-35,5,1,0,0,1,0,0,0,0,0,0,0,1,172,2,8,4,5,8,11,9,3,7,5,3,2,-234,215,-150,125,-109,85,-38,23,-5,2
56,9,3,82,112,18,380,7,-35,4,1,0,0,1,1,0,0,0,0,0,0,1,158,3,7,4,11,2,5,8,5,6,5,2,1,-221,179,-96,59,-47,40,-12,21,-34,2
55,7,3,76,99,22,476,7,-35,5,0,0,0,1,1,0,0,0,0,0,0,1,170,1,11,5,2,2,12,18,1,3,1,5,1,-232,182,-84,75,-55,16,-3,18,-33,2
46,8,2,70,103,9,379,6,-36,5,1,0,0,1,0,1,0,0,0,0,0,1,145,1,11,2,5,3,8,11,1,7,2,1,1,-221,178,-101,61,-43,47,-19,13,-13,2
