Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12
alex_surprise.wav,75,22,3,111,134,33,512,9,-33,3,-0,-0,-0,1,1,0,-0,-1,-1,-0,0,1,234,8,10,10,6,10,2,2,2,4,1,4,3,
alex_surprise.wav,38,3,3,53,80,6,275,5,-38,6,1,1,-0,1,1,0,-0,-0,-0,0,0,1,119,3,16,3,4,10,5,2,0,1,4,6,0,
alex_surprise.wav,64,13,3,96,116,51,365,9,-34,4,-0,-0,-0,1,0,0,-0,-1,-0,0,0,1,244,4,11,2,4,7,9,5,7,3,3,2,2,
alex_surprise.wav,45,5,3,62,85,19,467,6,-37,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,160,4,10,3,7,9,5,4,2,4,3,3,1,
alex_surprise.wav,46,4,3,73,104,18,294,6,-36,5,1,0,-0,0,1,0,-0,-0,-0,-0,0,1,121,7,10,6,5,6,5,5,1,2,3,10,1,
alex_surprise.wav,67,14,3,104,130,41,386,8,-34,4,0,-0,-0,1,0,0,-0,-1,-1,0,0,1,231,4,10,6,8,16,2,4,2,2,2,3,2,
alex_surprise.wav,63,8,3,104,123,48,331,9,-35,5,-0,-0,0,1,1,0,-0,-0,-0,0,0,1,161,5,6,3,7,7,5,4,2,4,2,10,4,
alex_surprise.wav,73,15,3,110,129,33,349,10,-32,3,-0,0,-0,1,1,0,-0,-1,-1,-0,0,1,211,3,15,19,5,5,2,3,1,3,3,2,3,
alex_surprise.wav,50,4,3,85,114,34,339,7,-35,5,0,0,-0,1,0,0,-0,-0,-0,0,0,1,161,10,11,2,3,8,3,7,3,3,2,5,1,
alex_surprise.wav,49,7,2,72,91,23,383,7,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,164,6,9,2,10,4,10,5,2,2,3,8,2,
alex_surprise.wav,52,9,3,80,113,35,388,8,-35,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,126,4,10,2,7,5,7,6,2,2,3,12,2,
alex_surprise.wav,63,13,3,101,121,33,495,9,-34,4,-0,0,-0,1,1,0,-1,-1,-1,0,0,1,205,6,10,3,17,9,5,5,3,2,1,2,1,
alex_surprise.wav,42,3,2,57,80,15,225,6,-38,6,1,0,0,1,1,1,-0,-0,-0,-0,0,1,116,7,14,2,5,6,4,5,2,1,3,6,1,
alex_surprise.wav,51,8,2,70,89,25,301,7,-36,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,138,6,10,1,7,5,6,8,1,2,1,6,2,
alex_surprise.wav,65,10,3,92,113,39,298,8,-34,5,-0,0,-0,1,1,0,-0,-1,-1,0,1,1,187,3,13,4,9,10,6,3,1,2,2,4,2,
alex_surprise.wav,47,5,3,66,92,21,411,6,-37,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,167,4,17,2,10,6,5,4,1,2,3,3,1,
alex_surprise.wav,50,5,3,87,114,39,243,8,-36,5,-0,0,0,1,0,0,-0,-1,-0,0,0,1,184,5,15,4,7,5,5,9,4,3,3,5,2,
alex_surprise.wav,51,4,2,73,92,19,392,7,-36,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,142,5,13,2,8,5,6,4,1,2,2,4,1,
alex_surprise.wav,58,14,3,108,136,44,445,9,-33,4,-0,0,-0,1,0,0,-0,-0,-0,0,0,1,192,8,10,3,4,5,9,6,7,2,2,3,3,
alex_surprise.wav,51,6,3,84,116,30,318,7,-35,5,0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,151,5,9,4,7,2,7,8,1,2,3,5,6,
alex_surprise.wav,52,8,3,80,105,30,436,7,-36,5,0,0,0,1,0,0,-0,-1,-0,0,1,1,207,4,12,2,7,11,8,4,3,2,2,3,1,
alex_surprise.wav,48,6,3,68,85,21,303,7,-36,6,0,0,-0,1,1,0,-0,-1,-1,0,0,1,135,4,13,2,5,7,3,5,1,2,3,8,2,
alex_surprise.wav,80,17,3,107,123,49,333,10,-32,4,-0,-0,-0,1,0,-0,-1,-1,-0,0,0,1,309,7,13,2,5,8,6,14,2,2,3,2,1,
alex_surprise.wav,40,2,3,69,106,19,241,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,160,4,16,2,9,4,5,6,1,2,4,5,2,
alex_surprise.wav,52,6,3,67,87,33,334,7,-36,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,162,8,11,3,4,9,4,6,2,2,2,6,1,
alex_surprise.wav,62,8,3,99,134,43,279,7,-35,3,0,1,0,1,0,0,-0,-1,-0,1,0,1,132,5,11,2,3,6,5,6,5,4,3,4,1,
yuma_angry.wav,50,8,3,76,96,32,314,8,-36,4,0,1,0,1,1,0,-0,-0,-1,0,0,1,150,5,16,2,4,8,7,4,2,4,7,3,1,
yuma_angry.wav,59,5,3,96,126,48,362,8,-35,4,1,-0,-0,1,1,0,-0,-1,-0,0,-0,1,195,3,10,4,5,6,9,3,1,1,7,7,2,
yuma_angry.wav,59,8,3,90,125,45,334,8,-35,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,154,3,11,3,5,11,8,5,2,6,3,5,2,
yuma_angry.wav,55,10,3,86,117,35,385,8,-35,5,1,-0,0,1,1,0,-0,-1,-0,0,0,1,182,3,10,5,5,15,7,3,3,6,2,4,1,
yuma_angry.wav,61,8,3,91,112,42,396,9,-33,4,0,0,-0,1,1,0,-0,-0,-0,0,0,1,154,3,6,3,17,17,7,5,2,4,2,5,2,
yuma_angry.wav,55,9,3,87,114,34,413,8,-34,4,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,152,3,10,6,7,8,10,8,3,2,2,3,2,
yuma_angry.wav,47,6,3,77,109,16,398,6,-36,5,1,0,-0,1,1,1,-0,-0,-0,0,0,1,151,2,10,3,6,7,3,6,2,6,5,5,2,
yuma_angry.wav,56,8,3,89,116,37,263,8,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,167,4,8,5,5,17,5,5,2,5,4,3,2,
yuma_angry.wav,54,7,3,88,117,33,310,7,-35,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,172,4,7,4,8,14,9,6,1,4,3,4,2,
yuma_angry.wav,55,7,3,80,104,22,414,8,-35,5,1,-0,-0,1,0,0,-0,-0,-0,0,-0,1,161,3,7,4,12,6,4,10,1,5,6,4,5,
yuma_angry.wav,52,2,3,87,119,32,371,7,-36,5,1,-0,0,1,0,0,-0,-1,-0,0,0,1,164,2,14,10,6,7,4,6,1,2,4,4,2,
yuma_angry.wav,57,7,3,89,113,47,313,8,-35,4,0,0,0,1,1,0,-0,-1,-0,0,0,1,164,3,11,4,4,8,12,10,2,1,6,4,2,
yuma_angry.wav,55,7,3,88,117,35,352,8,-35,4,0,0,0,1,1,0,-0,-1,-0,0,0,1,176,3,9,4,7,9,11,7,2,6,7,8,1,
yuma_angry.wav,45,7,3,72,101,16,414,6,-36,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,132,4,17,8,3,5,5,6,2,2,2,4,1,
yuma_angry.wav,45,7,3,74,105,15,381,7,-35,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,140,3,7,5,13,10,7,5,2,3,3,5,1,
yuma_angry.wav,61,5,3,83,103,39,367,8,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,142,5,9,5,11,8,6,7,2,6,5,6,4,
yuma_angry.wav,51,7,3,73,90,29,444,7,-36,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,146,2,8,5,10,12,5,4,2,5,3,2,1,
yuma_angry.wav,57,9,3,83,108,25,418,8,-34,5,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,155,3,7,6,8,10,5,8,3,9,3,3,2,
yuma_angry.wav,56,9,3,88,117,33,469,7,-35,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,207,4,9,3,7,11,7,8,2,2,5,3,1,
yuma_angry.wav,48,9,2,73,100,19,377,7,-35,5,1,0,-0,1,1,1,-0,-0,-0,0,0,1,148,5,7,4,9,8,10,3,1,5,4,4,1,
yuma_angry.wav,52,9,3,81,101,36,279,8,-34,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,166,2,10,4,9,7,7,11,2,1,6,3,3,
yuma_angry.wav,52,7,3,85,111,26,411,7,-35,4,0,0,0,1,1,0,-0,-1,-0,0,0,1,168,3,10,8,12,12,5,5,2,3,2,3,2,
yuma_angry.wav,50,7,3,87,127,30,395,7,-36,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,165,4,10,3,5,9,13,5,1,4,3,3,1,
yuma_angry.wav,50,6,3,80,111,20,335,6,-36,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,137,4,11,4,9,4,12,9,1,1,2,4,1,
yuma_angry.wav,41,6,2,66,96,17,417,6,-36,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,164,2,11,2,7,10,7,3,1,4,5,3,1,
yuma_angry.wav,51,10,2,81,112,13,443,6,-34,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,154,5,8,4,8,5,5,9,1,5,6,3,1,
yuma_angry.wav,52,9,3,87,121,29,353,7,-35,4,0,-0,0,1,1,0,-0,-1,-0,0,0,1,145,3,9,6,9,7,6,5,3,3,5,3,1,
yuma_angry.wav,58,11,3,87,105,39,349,9,-33,5,-0,-0,-0,1,1,0,-0,-0,-0,0,0,1,205,4,7,7,11,14,6,7,3,5,1,2,2,
yuma_angry.wav,22,1,3,39,74,2,245,3,-41,5,1,1,1,1,1,0,-0,-1,-0,0,0,0,87,3,18,2,3,6,4,6,1,2,3,5,1,
yuma_boredom.wav,26,1,3,50,93,6,210,4,-39,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,101,9,17,1,2,5,2,4,1,2,5,3,1,
yuma_boredom.wav,33,2,3,54,86,10,173,5,-37,6,1,1,0,0,1,0,-0,-1,-0,0,0,1,110,10,11,1,4,5,3,6,2,1,2,10,4,
yuma_boredom.wav,36,1,3,55,94,2,207,5,-38,6,1,1,-0,0,1,0,-0,-1,-0,0,0,1,109,4,12,2,6,2,3,8,1,1,2,12,4,
yuma_boredom.wav,29,1,3,54,101,1,221,4,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,109,4,13,1,4,3,2,7,0,1,3,8,8,
yuma_boredom.wav,39,1,3,61,103,22,168,5,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,137,1,15,1,3,3,7,6,1,2,4,11,1,
yuma_boredom.wav,44,2,3,64,99,9,232,7,-37,6,1,0,-0,1,1,0,0,-1,-0,0,0,1,100,7,8,2,8,5,4,5,1,1,1,15,4,
yuma_boredom.wav,32,1,3,54,93,5,153,4,-38,6,1,1,0,0,1,0,-0,-0,-0,0,0,1,104,2,10,2,3,3,7,4,1,2,1,19,3,
yuma_boredom.wav,40,2,3,65,100,16,299,6,-37,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,111,9,16,1,4,5,6,6,1,3,4,6,2,
yuma_boredom.wav,37,2,3,57,90,4,193,6,-37,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,108,7,9,2,7,4,4,6,1,1,1,15,5,
yuma_boredom.wav,34,2,3,50,80,3,183,5,-38,6,1,1,-0,1,1,0,-0,-1,-0,0,0,1,106,4,7,1,6,3,4,6,0,1,2,18,3,
yuma_boredom.wav,28,1,3,47,86,1,120,3,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,109,2,13,1,3,1,5,4,0,1,2,16,4,
yuma_boredom.wav,38,2,3,63,100,4,237,5,-38,6,1,0,-0,0,0,0,0,-1,-0,0,0,1,110,13,11,1,2,3,3,8,2,2,2,6,2,
yuma_boredom.wav,45,1,3,68,110,10,216,7,-38,5,1,0,0,0,1,0,-0,-1,-0,0,0,1,157,9,13,2,9,4,3,8,2,1,4,6,5,
yuma_boredom.wav,33,1,3,55,97,2,201,5,-38,5,1,1,0,0,0,0,-0,-1,-0,0,0,1,110,5,13,1,5,4,2,8,1,2,2,10,8,
yuma_boredom.wav,38,1,3,58,93,5,311,6,-38,6,1,0,-0,1,1,0,-0,-1,-0,0,0,1,114,7,15,1,5,5,3,5,1,3,2,4,3,
yuma_boredom.wav,33,1,3,51,87,3,181,5,-38,6,1,1,0,1,1,0,-0,-1,-0,0,0,1,100,1,11,2,4,2,5,5,0,2,1,17,2,
yuma_boredom.wav,38,1,3,55,87,3,223,5,-38,6,1,0,-0,0,0,0,0,-1,-0,0,0,1,108,11,12,1,3,4,2,6,2,2,2,11,3,
yuma_boredom.wav,30,1,3,56,98,2,197,4,-38,5,1,1,0,0,1,0,-0,-1,-0,0,0,1,109,6,11,1,3,3,2,7,0,1,2,9,9,
yuma_boredom.wav,37,1,3,61,104,8,172,5,-38,5,1,1,-0,1,1,0,-0,-1,-0,0,0,1,125,7,11,1,7,2,4,7,1,2,2,9,7,
yuma_boredom.wav,31,1,3,51,89,2,184,4,-38,5,1,1,0,1,0,0,-0,-1,-0,0,0,1,111,9,13,1,2,3,3,5,3,1,3,6,4,
yuma_boredom.wav,46,2,3,60,87,10,233,6,-37,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,109,9,11,1,13,4,4,5,2,2,3,6,5,
yuma_boredom.wav,38,2,3,58,93,5,230,5,-37,6,1,0,-0,0,1,0,-0,-1,-0,0,0,1,132,4,13,1,5,4,2,5,1,3,1,11,5,
yuma_boredom.wav,36,2,3,53,83,7,168,5,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,107,3,8,1,8,3,4,6,0,2,2,16,6,
yuma_boredom.wav,31,2,3,52,89,1,200,4,-38,5,1,1,0,1,0,0,-0,-1,-0,0,0,1,110,2,14,1,4,4,4,4,1,1,3,12,1,
yuma_boredom.wav,42,2,3,58,96,4,163,5,-38,6,1,1,0,0,1,0,-0,-1,-0,0,0,1,106,4,6,2,9,2,4,8,0,2,1,17,6,
yuma_boredom.wav,38,2,3,54,82,8,174,5,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,105,2,8,3,5,3,7,4,1,2,3,21,3,
yuma_boredom.wav,37,1,3,58,95,19,207,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,117,4,16,1,4,6,5,4,2,2,3,7,2,
yuma_boredom.wav,41,1,3,59,94,7,167,6,-37,6,1,0,-0,0,1,0,-0,-1,-0,0,0,1,106,5,7,2,8,3,4,7,1,3,1,14,4,
yuma_boredom.wav,27,0,3,51,99,3,147,3,-39,5,1,1,1,1,1,0,-0,-1,-0,0,0,1,111,2,20,1,5,5,4,6,1,2,6,6,2,
yuma_boredom.wav,41,2,3,57,81,3,212,6,-37,6,1,0,-1,0,0,0,-0,-1,-0,0,0,1,110,13,14,1,3,2,3,7,2,3,2,4,3,
yuma_boredom.wav,43,2,3,61,98,9,226,6,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,106,4,9,4,7,3,4,5,1,1,1,13,6,
yuma_boredom.wav,48,2,3,64,93,17,284,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,110,9,12,1,5,7,4,3,1,2,2,8,2,
yuma_boredom.wav,38,1,3,59,95,6,253,6,-38,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,109,11,11,2,2,6,4,5,3,1,3,7,1,
yuma_boredom.wav,35,1,3,53,86,2,184,5,-38,6,1,0,-0,1,1,0,0,-1,-0,0,0,1,109,8,10,1,6,3,3,7,0,1,1,8,8,
yuma_boredom.wav,33,1,3,53,90,5,213,5,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,111,6,16,1,3,3,4,8,1,2,2,6,3,
yuma_boredom.wav,36,1,3,61,97,8,242,5,-38,5,1,1,-0,0,1,0,0,-1,-0,0,0,1,101,4,13,2,3,4,4,5,1,2,2,13,4,
yuma_boredom.wav,33,1,3,50,84,2,193,4,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,107,4,12,1,7,2,4,6,1,1,2,14,4,
yuma_boredom.wav,33,0,3,64,114,6,186,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,114,9,15,2,4,6,4,6,1,1,3,7,4,
yuma_boredom.wav,36,1,3,54,88,4,203,5,-38,6,1,0,-0,0,0,0,-0,-1,-0,0,0,1,109,11,13,1,3,3,3,8,2,1,3,6,4,
yuma_boredom.wav,33,1,3,55,99,3,207,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,110,2,13,2,8,2,3,7,1,1,4,8,5,
yuma_boredom.wav,37,2,3,57,92,4,244,5,-38,6,1,0,-0,0,0,0,-0,-1,-0,0,0,1,110,7,14,1,3,4,4,7,1,2,2,10,3,
yuma_boredom.wav,41,1,2,62,105,10,244,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,110,4,14,1,8,5,5,6,1,1,3,6,6,
yuma_boredom.wav,39,1,3,66,103,9,290,5,-38,5,1,0,0,0,1,0,-0,-1,-0,0,0,1,103,3,11,3,4,4,6,6,1,1,4,13,2,
yuma_boredom.wav,42,1,3,60,91,14,160,7,-38,6,0,0,0,1,1,0,-0,-1,-0,0,0,1,109,8,10,2,5,7,6,6,1,1,3,6,5,
yuma_boredom.wav,42,1,3,56,86,7,181,6,-38,6,1,0,-0,1,1,0,-0,-1,-0,0,0,1,129,5,11,2,9,4,4,7,0,2,1,13,8,
yuma_boredom.wav,24,1,3,47,89,5,162,3,-39,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,111,1,19,1,2,5,7,2,1,1,4,13,1,
yuma_disgust.wav,28,1,3,52,99,9,158,4,-39,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,114,6,19,1,2,6,3,3,2,0,5,2,1,
yuma_disgust.wav,37,2,3,56,82,21,177,6,-37,6,1,0,0,1,1,0,-0,-0,-0,0,0,1,108,7,13,2,4,6,5,7,2,1,3,16,3,
yuma_disgust.wav,43,2,3,66,108,10,260,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,131,6,15,3,9,4,4,5,1,1,2,13,4,
yuma_disgust.wav,33,1,3,53,92,2,185,5,-38,5,1,1,-0,1,1,0,0,-0,-0,0,0,1,105,4,12,1,4,2,3,6,1,1,2,11,4,
yuma_disgust.wav,36,1,3,61,105,21,184,5,-38,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,111,1,17,1,4,4,6,5,1,2,2,11,2,
yuma_disgust.wav,40,2,3,73,116,10,201,6,-37,5,1,0,0,1,1,0,0,-1,-0,0,0,1,107,2,11,2,7,4,6,5,0,1,1,15,5,
yuma_disgust.wav,38,2,3,59,100,13,237,5,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,110,4,10,1,3,4,4,7,2,1,3,13,5,
yuma_disgust.wav,34,1,3,56,91,11,153,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,106,7,15,1,3,10,2,5,2,1,3,8,3,
yuma_disgust.wav,33,1,3,65,113,5,163,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,108,6,9,2,5,4,3,6,0,1,2,12,6,
yuma_disgust.wav,34,3,3,55,92,5,299,5,-37,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,118,2,15,2,4,3,3,6,1,2,3,10,2,
yuma_disgust.wav,40,2,2,59,85,11,236,6,-37,5,1,0,-0,1,1,0,0,-1,-0,0,0,1,110,7,10,1,7,3,4,6,1,1,2,15,5,
yuma_disgust.wav,32,1,3,52,96,3,172,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,111,7,16,1,2,4,5,6,2,1,3,8,2,
yuma_disgust.wav,43,3,3,66,99,6,267,5,-37,5,1,0,-0,1,0,0,-0,-1,-0,0,0,1,114,6,17,1,4,4,3,5,1,3,2,3,4,
yuma_disgust.wav,42,1,3,60,96,13,233,6,-37,5,1,0,0,1,1,0,0,-0,-0,0,0,1,132,5,12,1,7,4,3,8,1,1,2,8,8,
yuma_disgust.wav,34,1,3,54,92,4,258,5,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,105,6,18,1,4,6,2,5,2,2,3,6,4,
yuma_disgust.wav,43,1,3,61,95,17,212,7,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,106,8,11,1,8,5,4,7,1,1,2,8,8,
yuma_disgust.wav,38,3,3,57,88,6,228,5,-38,6,1,0,0,1,0,0,-0,-1,-0,0,0,1,111,1,18,1,2,4,4,4,1,2,3,9,2,
yuma_disgust.wav,34,1,3,55,90,3,222,5,-38,5,1,0,0,0,0,0,-0,-1,-0,0,0,1,104,8,9,2,3,3,3,4,3,2,1,15,3,
yuma_disgust.wav,43,1,2,69,109,23,273,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,161,4,16,2,5,6,5,4,2,4,4,3,3,
yuma_disgust.wav,36,1,3,57,93,5,310,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,114,5,21,3,4,3,2,4,1,1,4,4,1,
yuma_disgust.wav,41,3,3,59,89,14,224,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,137,7,19,1,3,5,4,4,2,3,3,2,1,
yuma_disgust.wav,46,3,3,62,96,18,350,5,-37,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,139,5,21,1,2,7,3,5,2,2,5,2,1,
yuma_disgust.wav,58,3,3,73,100,30,293,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,107,11,15,1,4,7,5,6,2,2,3,4,2,
yuma_disgust.wav,34,1,3,57,95,7,153,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,107,3,11,2,4,2,4,7,1,1,2,15,8,
yuma_disgust.wav,46,4,3,60,88,16,377,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,114,7,16,4,5,7,2,4,1,1,2,4,3,
yuma_disgust.wav,27,2,3,53,104,2,277,3,-39,5,1,1,1,1,1,0,-0,-1,-0,0,0,1,114,2,19,2,2,4,5,4,1,1,3,12,0,
yuma_disgust.wav,46,3,3,59,75,18,325,7,-37,6,1,-0,-0,1,1,0,-0,-1,-0,0,0,1,132,7,14,3,2,3,6,5,2,2,2,6,2,
yuma_disgust.wav,48,2,3,64,90,24,246,7,-37,6,0,0,0,1,1,0,-0,-1,-0,0,0,1,138,2,22,1,5,4,5,5,1,2,3,5,2,
yuma_disgust.wav,45,2,3,61,89,15,279,7,-37,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,108,7,9,2,10,2,6,7,1,1,2,14,6,
yuma_disgust.wav,32,1,3,52,90,5,285,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,107,7,19,1,2,6,3,5,1,2,4,5,1,
yuma_disgust.wav,41,5,3,58,87,4,290,5,-37,6,1,0,-0,1,0,0,-0,-1,-0,0,0,1,119,3,19,5,2,2,4,3,1,2,2,7,2,
yuma_disgust.wav,44,1,2,66,102,14,222,6,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,109,6,10,2,5,5,5,5,1,1,2,10,5,
yuma_disgust.wav,41,2,3,64,108,4,256,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,113,1,20,1,2,3,3,3,1,2,2,9,1,
yuma_disgust.wav,40,1,3,60,96,9,230,6,-38,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,106,11,11,1,3,5,4,5,2,1,2,10,3,
yuma_disgust.wav,41,1,3,58,90,6,269,6,-38,6,1,0,-0,1,1,0,0,-0,-0,0,0,1,119,11,18,2,3,5,2,5,2,2,2,5,2,
yuma_disgust.wav,37,1,3,59,94,17,262,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,115,4,18,2,2,6,5,3,1,2,3,5,1,
yuma_disgust.wav,40,1,3,65,102,17,252,6,-37,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,128,4,13,2,5,4,4,6,1,2,4,11,3,
yuma_disgust.wav,34,1,3,55,90,8,164,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,110,2,14,2,6,3,7,6,1,2,4,11,4,
yuma_disgust.wav,37,1,3,58,93,6,247,6,-38,6,1,0,0,1,1,0,-0,-0,-0,0,0,1,110,8,15,1,5,4,3,7,2,1,3,7,4,
yuma_disgust.wav,35,1,3,61,109,6,196,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,104,6,14,1,4,4,5,7,2,1,4,7,3,
yuma_disgust.wav,39,1,3,60,96,12,218,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,109,13,11,2,3,6,4,6,3,2,4,5,1,
yuma_disgust.wav,30,2,3,49,89,2,319,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,114,3,20,1,2,4,2,6,1,2,3,6,2,
yuma_disgust.wav,38,3,3,57,95,4,271,5,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,111,6,13,5,4,4,5,5,1,1,4,9,2,
yuma_disgust.wav,35,3,3,52,87,3,307,4,-38,5,1,1,0,0,0,0,-0,-1,-0,0,0,1,114,6,17,3,3,3,4,4,1,1,2,6,1,
yuma_disgust.wav,38,1,3,56,89,9,263,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,104,7,13,1,6,4,3,7,1,1,3,7,5,
yuma_disgust.wav,32,1,3,56,103,5,166,4,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,93,3,16,1,4,3,5,6,1,1,3,10,4,
yuma_disgust.wav,47,2,3,57,76,20,233,7,-37,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,110,11,9,1,2,7,2,5,3,2,1,5,3,
yuma_disgust.wav,45,2,3,64,92,22,272,6,-37,6,0,0,0,1,1,0,-0,-1,-0,0,0,1,136,8,11,2,8,6,3,8,2,1,3,7,5,
yuma_disgust.wav,23,1,3,45,97,1,160,3,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,110,2,20,1,2,3,3,4,1,2,3,7,1,
yuma_excited.wav,49,3,3,84,118,36,227,7,-36,4,-0,1,0,1,1,0,-0,-0,-1,0,0,1,147,5,18,4,2,5,4,7,2,5,5,4,2,
yuma_excited.wav,58,6,3,88,113,35,390,8,-35,5,0,-0,-0,1,1,0,-0,-1,-0,-0,-0,1,185,6,16,3,4,7,6,4,2,2,5,3,1,
yuma_excited.wav,67,5,3,98,132,46,327,8,-35,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,186,2,10,5,11,7,7,6,1,3,4,5,2,
yuma_excited.wav,64,7,3,96,117,40,365,8,-34,5,0,-0,-0,1,1,0,-0,-1,-0,0,0,1,158,3,11,7,8,8,8,4,1,3,4,3,1,
yuma_excited.wav,59,6,3,85,106,29,351,8,-34,5,0,0,-0,1,1,0,-0,-1,-1,0,0,1,146,3,14,7,8,7,5,5,1,2,3,3,1,
yuma_excited.wav,55,4,3,85,110,29,390,8,-35,5,1,-0,-0,1,1,0,-0,-1,-0,0,0,1,129,4,16,7,6,6,6,6,1,4,3,2,2,
yuma_excited.wav,50,4,3,80,112,27,335,6,-36,5,1,0,-0,1,1,1,-0,-0,-0,0,0,1,160,3,13,3,6,6,12,8,1,3,4,3,2,
yuma_excited.wav,58,4,3,97,124,34,436,7,-35,5,1,-0,-0,1,1,1,-0,-1,-0,0,0,1,157,2,12,4,8,6,5,5,1,2,8,5,1,
yuma_excited.wav,60,6,3,82,105,44,282,8,-35,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,175,3,14,2,3,6,10,11,2,1,5,4,1,
yuma_excited.wav,52,7,3,81,110,22,381,7,-35,5,1,-0,0,1,0,1,-0,-0,-0,0,0,1,142,3,9,5,5,6,7,8,3,3,4,2,1,
