Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12
yuma_excited.wav,58,5,2,89,120,35,385,7,-37,5,0,0,-0,1,1,0,-0,-1,-0,-0,-0,1,191,2,6,1,8,3,2,1,2,0,0,6,0,
yuma_excited.wav,69,6,2,104,133,47,349,8,-36,4,0,-0,0,1,1,0,-0,-0,-0,0,0,1,182,1,4,2,8,2,3,1,3,1,0,5,1,
yuma_excited.wav,63,7,3,94,118,39,406,7,-36,5,1,-0,-0,1,1,0,-0,-1,-0,0,0,1,227,1,4,2,10,4,2,0,2,0,0,4,0,
yuma_excited.wav,61,7,2,84,104,38,444,7,-36,5,0,0,-0,1,1,0,-0,-1,-0,-0,0,1,195,1,7,3,10,1,1,2,2,0,0,4,0,
yuma_excited.wav,56,5,3,84,107,29,343,7,-37,5,1,-0,-0,1,1,0,-0,-1,-0,-0,0,1,176,1,8,2,9,2,2,1,2,0,0,3,0,
yuma_excited.wav,51,5,3,84,119,24,428,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,176,1,4,1,9,2,3,1,5,0,0,4,0,
yuma_excited.wav,58,4,3,91,123,34,350,7,-37,5,1,-0,0,1,1,0,-0,-1,-0,0,0,1,187,1,6,1,8,2,2,1,3,0,0,5,0,
yuma_excited.wav,60,6,3,84,112,39,350,7,-36,4,0,0,0,1,1,0,-0,-0,-0,0,-0,1,193,1,3,2,10,2,4,1,4,0,0,4,0,
yuma_excited.wav,52,6,3,77,104,22,274,7,-37,5,1,-0,0,0,0,0,-0,-0,-0,0,0,1,162,1,3,2,8,1,3,1,6,0,0,3,0,
yuma_excited.wav,59,4,2,94,120,45,283,8,-36,5,0,-0,0,1,0,0,-0,-0,-0,0,0,1,167,1,5,1,12,2,1,1,3,1,0,3,1,
yuma_excited.wav,51,7,2,82,114,34,314,6,-36,4,1,0,-0,1,1,0,-0,-0,-0,0,0,1,145,1,3,1,8,2,2,1,5,0,0,5,0,
yuma_excited.wav,59,8,3,84,107,37,408,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,216,2,3,2,8,3,2,1,6,0,0,3,0,
yuma_excited.wav,58,4,2,85,106,34,294,8,-37,5,0,-0,0,1,0,0,-0,-1,-1,0,0,1,182,1,10,3,7,1,3,1,2,1,0,4,0,
yuma_excited.wav,45,5,3,81,119,21,339,6,-37,4,1,0,0,1,0,0,-0,-0,-0,0,0,1,156,2,3,1,11,1,2,1,4,0,0,5,0,
yuma_excited.wav,59,7,3,84,104,41,355,8,-36,5,0,-0,-0,1,1,0,-0,-0,-0,0,0,1,176,2,4,1,12,3,4,1,4,0,0,3,0,
yuma_excited.wav,59,6,3,85,112,41,349,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,-0,1,196,2,3,2,11,1,2,3,3,0,0,4,0,
yuma_excited.wav,49,5,2,79,109,23,368,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,175,1,4,2,12,1,4,1,4,0,0,3,0,
yuma_excited.wav,63,7,3,90,113,41,356,8,-36,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,202,2,3,3,10,2,2,0,5,0,0,2,0,
yuma_excited.wav,57,6,3,90,120,34,393,7,-37,4,0,0,0,1,1,0,-0,-1,-0,0,0,1,187,1,2,3,9,1,1,1,7,0,0,4,0,
yuma_excited.wav,62,7,3,83,103,43,387,8,-36,5,0,-0,-0,1,1,0,-0,-0,-0,0,0,1,199,2,2,1,11,3,2,1,5,0,0,3,0,
yuma_excited.wav,53,5,2,85,110,40,361,7,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,202,1,3,2,11,2,2,1,3,1,0,5,0,
yuma_excited.wav,57,5,3,90,115,37,356,8,-37,5,0,-0,-0,1,1,0,-0,-1,-0,0,0,1,203,2,7,3,10,2,2,0,2,0,0,4,0,
yuma_excited.wav,53,5,3,82,117,28,319,7,-37,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,164,1,5,1,12,2,3,0,3,0,0,3,0,
yuma_excited.wav,54,5,2,85,119,36,392,7,-37,4,1,-0,0,1,1,0,-0,-1,-0,0,0,1,169,1,3,2,8,3,1,1,4,0,0,5,0,
yuma_excited.wav,46,5,2,83,127,19,364,5,-37,4,1,0,0,1,1,0,-0,-0,-0,0,0,1,140,1,3,1,11,1,3,0,4,0,0,4,0,
yuma_excited.wav,49,5,2,79,110,20,353,6,-37,5,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,157,1,5,2,7,1,2,1,6,0,0,5,0,
yuma_excited.wav,61,8,2,85,109,34,367,7,-36,5,0,-0,-0,1,1,0,-0,-1,-0,0,0,1,194,0,5,4,9,1,2,1,5,0,0,3,0,
yuma_excited.wav,57,8,2,81,106,36,362,7,-36,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,194,1,3,2,11,1,4,1,3,0,0,3,0,
yuma_excited.wav,52,5,3,82,113,33,289,7,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,175,1,2,3,11,1,1,1,5,1,0,3,1,
yuma_fear.wav,43,4,2,69,102,21,299,6,-39,5,0,1,0,1,1,0,-0,-0,-0,-0,-0,1,158,1,5,1,9,0,1,2,1,0,0,7,0,
yuma_fear.wav,54,4,2,81,104,36,391,7,-37,5,0,0,-0,1,1,0,-0,-0,-0,0,-0,1,186,1,1,1,4,2,3,0,3,0,0,10,0,
yuma_fear.wav,62,7,3,103,136,39,269,7,-37,4,0,0,-0,1,0,0,-0,-0,-0,0,0,1,171,1,1,2,5,2,3,2,6,0,1,7,0,
yuma_fear.wav,63,7,3,92,122,45,340,7,-37,5,0,0,-0,1,1,0,-0,-0,-0,0,-0,1,161,1,1,2,5,2,3,0,7,0,0,6,0,
yuma_fear.wav,62,9,3,82,102,47,315,7,-36,4,0,0,-0,1,1,0,-0,-0,-0,0,0,1,165,0,2,2,6,2,2,0,9,1,0,4,0,
yuma_fear.wav,58,11,3,78,95,38,298,7,-36,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,207,1,1,2,8,3,1,0,12,0,0,1,0,
yuma_fear.wav,52,8,3,74,103,22,393,6,-37,5,1,0,-0,1,0,0,0,-0,-0,0,0,1,168,0,2,3,9,0,3,1,8,0,0,2,0,
yuma_fear.wav,54,7,3,87,118,32,359,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,179,1,2,1,8,3,2,1,9,0,1,4,0,
yuma_fear.wav,50,6,2,74,105,23,355,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,170,1,1,2,10,1,2,0,7,0,0,4,0,
yuma_fear.wav,52,7,3,77,105,29,345,7,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,170,1,2,2,9,1,4,1,8,0,0,2,0,
yuma_fear.wav,47,8,3,76,105,23,322,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,170,0,1,3,5,2,1,0,12,0,1,3,0,
yuma_fear.wav,51,6,2,79,105,34,298,7,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,154,2,2,2,8,1,4,0,9,0,0,3,0,
yuma_fear.wav,59,10,3,83,107,44,228,7,-37,4,0,0,0,1,1,0,-0,-0,-0,-0,0,1,151,1,1,4,8,0,1,0,12,1,0,2,0,
yuma_fear.wav,55,7,2,77,103,23,320,7,-37,5,0,0,-0,1,1,0,0,-0,-0,0,0,1,148,1,4,1,5,0,4,2,11,0,0,3,0,
yuma_fear.wav,46,7,2,72,107,16,288,6,-38,5,1,0,-0,1,0,0,0,-0,-0,0,0,1,143,0,3,2,5,0,3,0,11,0,0,3,0,
yuma_fear.wav,42,7,2,70,108,17,390,5,-38,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,149,1,1,1,7,2,3,0,7,0,0,5,0,
yuma_fear.wav,54,9,3,81,110,21,280,7,-36,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,172,1,3,2,10,1,4,1,9,1,0,2,0,
yuma_fear.wav,60,8,3,78,97,31,310,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,210,1,2,4,10,2,2,0,7,1,0,2,0,
yuma_fear.wav,46,7,3,67,91,15,285,6,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,181,1,2,1,11,3,2,0,7,0,0,1,0,
yuma_fear.wav,52,7,3,77,107,26,251,7,-37,5,1,-0,-0,1,1,0,-0,-0,0,0,0,1,181,2,3,0,11,3,6,0,6,0,0,2,0,
yuma_fear.wav,47,8,3,71,98,25,354,6,-38,5,1,0,-0,1,1,0,0,-0,-0,0,0,1,159,1,2,3,9,0,2,1,10,0,0,2,0,
yuma_fear.wav,48,5,3,73,105,13,360,6,-38,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,133,1,4,2,8,0,4,1,8,0,0,3,0,
yuma_fear.wav,46,5,3,69,96,26,286,6,-38,5,0,0,0,1,1,1,-0,-0,-0,0,0,1,129,1,3,2,8,2,2,0,6,0,0,4,0,
yuma_fear.wav,51,7,2,76,105,26,366,6,-37,5,1,0,0,1,0,0,-0,-0,-0,0,0,1,154,1,2,3,10,1,4,1,7,0,0,2,0,
yuma_fear.wav,53,6,3,75,99,29,301,7,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,184,1,2,2,14,2,3,0,5,0,0,2,0,
yuma_fear.wav,46,6,2,71,104,18,328,6,-38,5,1,0,-0,1,1,0,0,-0,-0,0,0,1,150,1,3,1,12,0,4,1,5,0,0,2,0,
yuma_fear.wav,47,6,3,71,104,12,279,6,-37,5,1,0,-0,1,0,0,0,-0,-0,0,0,1,151,1,4,1,6,0,4,1,11,0,0,2,0,
yuma_fear.wav,46,6,3,75,112,21,349,6,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,149,0,2,1,7,0,3,1,11,0,0,2,0,
yuma_fear.wav,46,6,3,70,101,13,271,6,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,163,1,3,0,12,2,5,0,9,0,0,1,0,
yuma_fear.wav,50,7,2,74,109,20,354,6,-38,5,1,0,0,1,0,0,-0,-0,-0,0,0,1,132,1,2,1,10,1,4,0,5,0,0,3,0,
yuma_fear.wav,55,7,3,81,104,30,221,7,-36,5,0,0,-0,0,1,0,-0,-0,-0,0,0,1,140,3,3,0,11,1,7,0,6,0,0,2,0,
yuma_happy.wav,42,2,2,80,123,29,302,6,-39,4,0,1,1,1,1,0,-0,-0,-0,0,0,1,133,1,2,1,11,1,2,1,2,0,0,8,0,
yuma_happy.wav,52,4,3,84,117,30,393,7,-37,5,1,0,-0,1,1,0,0,-0,-0,0,0,1,181,2,4,2,9,1,2,1,4,0,0,5,0,
yuma_happy.wav,53,5,2,88,129,31,309,6,-38,4,1,0,0,1,1,0,-0,-0,-0,0,0,1,151,2,3,2,10,2,2,1,3,0,0,4,0,
yuma_happy.wav,66,6,3,117,151,34,435,8,-37,4,1,-0,-0,0,1,0,-0,-1,-0,0,0,1,231,1,5,3,8,2,1,1,2,0,0,5,0,
yuma_happy.wav,62,5,2,91,114,40,449,8,-36,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,210,2,4,2,10,2,2,1,3,1,0,5,0,
yuma_happy.wav,55,3,2,87,117,35,496,7,-37,5,1,-0,0,0,1,0,-0,-0,-0,0,0,1,184,2,6,1,8,3,3,0,3,0,0,7,0,
yuma_happy.wav,55,5,3,95,133,26,391,6,-37,4,1,0,-0,1,1,0,-0,-1,-0,0,0,1,175,2,5,2,11,2,2,0,3,0,0,4,0,
yuma_happy.wav,58,5,3,95,123,34,383,6,-37,5,1,-0,-0,0,1,0,-0,-0,-0,0,0,1,186,1,3,2,9,1,2,1,4,0,0,5,0,
yuma_happy.wav,57,5,3,85,114,32,343,7,-37,5,0,0,0,0,1,0,-0,-1,-0,0,0,1,189,1,6,2,13,1,2,1,3,0,0,2,0,
yuma_happy.wav,58,4,2,88,119,33,330,7,-37,5,0,-0,0,0,1,0,-0,-0,-0,0,0,1,170,1,7,2,7,2,2,1,2,0,0,7,0,
yuma_happy.wav,52,5,2,82,109,26,380,7,-37,5,1,-0,-0,0,0,0,-0,-0,-0,0,0,1,181,2,5,1,11,3,4,0,3,0,0,3,0,
yuma_happy.wav,58,3,2,97,125,42,339,8,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,163,1,3,2,8,1,3,1,4,1,0,7,0,
yuma_happy.wav,52,7,3,82,112,37,335,6,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,173,1,1,1,11,3,3,1,7,0,0,5,0,
yuma_happy.wav,56,5,2,84,114,31,414,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,177,2,5,2,9,2,2,1,2,0,0,7,0,
yuma_happy.wav,53,2,2,85,118,31,299,7,-38,5,0,-0,-0,1,0,0,-0,-0,-0,0,0,1,138,2,8,1,7,2,2,1,2,0,0,7,0,
yuma_happy.wav,46,5,2,80,115,24,382,6,-37,4,1,0,0,1,0,0,-0,-0,-0,-0,0,1,166,1,6,1,8,2,1,1,3,0,0,6,0,
yuma_happy.wav,55,7,3,85,109,36,366,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,194,2,4,2,11,3,3,1,3,1,0,4,0,
yuma_happy.wav,64,4,3,92,117,39,323,7,-37,5,0,0,0,1,1,0,-0,-0,-0,-0,0,1,195,2,6,2,8,3,1,1,3,0,1,5,0,
yuma_happy.wav,50,2,2,79,110,30,327,7,-39,5,0,0,0,1,1,1,-0,-0,-0,0,0,1,154,2,3,2,8,2,2,1,2,0,0,9,0,
yuma_happy.wav,59,7,2,88,116,32,372,8,-36,5,1,-0,-0,0,1,0,-0,-0,-0,0,0,1,199,2,4,2,7,2,4,1,6,0,0,4,0,
yuma_happy.wav,53,4,2,85,122,34,379,6,-38,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,186,1,3,2,7,2,1,1,4,0,0,6,0,
yuma_happy.wav,51,4,2,82,118,31,418,6,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,163,1,4,1,11,2,2,1,5,0,0,3,0,
yuma_happy.wav,56,4,2,85,113,42,350,7,-37,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,189,1,2,1,12,3,2,1,3,1,0,4,0,
yuma_happy.wav,53,4,2,80,109,32,344,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,162,2,5,2,9,1,1,0,4,0,0,5,0,
yuma_happy.wav,43,2,2,69,101,25,384,5,-38,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,147,1,4,1,14,1,1,0,1,0,0,5,0,
yuma_happy.wav,56,8,3,80,105,34,243,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,146,1,4,3,10,1,2,1,6,0,0,2,0,
yuma_happy.wav,41,3,2,80,136,18,328,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,141,2,2,1,14,2,1,0,2,0,0,5,0,
yuma_happy.wav,47,6,3,76,109,25,344,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,150,1,3,1,12,2,3,1,5,0,0,3,0,
yuma_happy.wav,38,4,2,72,116,15,386,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,137,1,3,1,13,1,1,0,4,0,0,4,0,
yuma_happy.wav,41,6,2,69,103,11,317,5,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,157,1,4,2,10,0,4,1,6,0,0,4,0,
yuma_happy.wav,40,5,2,65,96,15,309,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,135,1,3,0,16,2,2,0,2,0,0,4,0,
yuma_happy.wav,42,6,3,72,100,22,348,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,157,1,4,2,14,2,2,1,4,0,0,2,0,
yuma_happy.wav,49,6,2,78,113,25,326,6,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,156,1,5,2,12,1,2,1,3,0,0,4,0,
yuma_happy.wav,52,4,2,79,98,41,276,8,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,137,1,6,2,12,1,2,1,3,0,0,3,0,
yuma_happy.wav,24,0,2,53,106,2,258,3,-41,4,1,1,1,1,1,0,0,-0,-0,0,0,1,116,0,1,0,13,1,0,0,0,0,0,8,0,
yuma_interest.wav,50,4,3,74,104,37,292,6,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,146,1,2,1,12,2,2,0,1,1,0,7,0,
yuma_interest.wav,55,6,3,80,109,34,366,7,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,172,2,2,3,6,1,2,0,4,0,0,8,0,
yuma_interest.wav,62,6,2,99,136,40,286,7,-36,4,1,-0,0,1,1,0,-0,-0,-0,0,0,1,164,1,5,1,9,1,3,1,5,0,1,5,1,
yuma_interest.wav,63,9,3,96,132,28,348,7,-36,5,1,-0,-0,1,1,0,-0,-1,-0,0,0,1,224,1,6,3,9,1,2,1,3,0,0,5,0,
yuma_interest.wav,54,8,2,84,115,31,409,7,-36,4,0,0,0,1,1,0,-0,-0,-0,0,0,1,183,2,3,2,12,2,3,1,2,0,0,4,0,
yuma_interest.wav,50,5,2,81,114,25,272,7,-36,5,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,148,1,5,1,7,1,4,0,3,0,0,7,0,
yuma_interest.wav,47,6,2,80,114,30,367,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,160,2,3,1,12,2,2,0,2,0,0,6,0,
yuma_interest.wav,50,6,3,85,121,27,334,6,-37,5,1,-0,-0,1,1,0,-0,-0,-0,0,0,1,182,1,3,1,12,1,1,0,4,0,0,5,0,
yuma_interest.wav,54,6,2,76,103,31,322,6,-37,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,197,2,5,2,10,2,2,1,2,0,0,5,0,
yuma_interest.wav,54,6,2,80,108,38,364,7,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,182,2,4,1,13,1,1,1,3,0,0,7,0,
yuma_interest.wav,49,6,2,79,110,24,317,6,-36,5,1,-0,0,1,0,0,-0,-0,-0,0,0,1,146,2,4,1,9,1,5,1,4,0,0,6,0,
yuma_interest.wav,57,3,2,93,120,39,296,7,-36,5,0,-0,0,1,0,0,-0,-0,-0,0,0,1,138,1,6,1,8,3,2,1,3,1,0,6,1,
yuma_interest.wav,48,7,3,75,105,24,334,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,148,1,3,2,9,1,2,1,6,0,0,5,0,
yuma_interest.wav,58,9,3,83,105,40,368,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,173,1,4,2,8,2,2,2,7,0,0,4,0,
yuma_interest.wav,54,3,2,80,107,38,377,7,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,180,2,5,1,8,3,1,1,2,0,0,8,0,
yuma_interest.wav,48,7,2,78,113,20,374,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,-0,-0,1,148,2,5,1,8,1,2,1,2,0,0,6,0,
yuma_interest.wav,46,5,3,80,120,29,315,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,159,1,3,1,10,1,2,1,4,0,0,7,0,
yuma_interest.wav,48,4,2,71,104,22,347,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,184,3,3,1,9,1,2,1,3,0,0,8,0,
yuma_interest.wav,57,4,2,79,108,33,268,7,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,199,1,6,2,11,2,2,1,1,0,0,6,0,
yuma_interest.wav,47,7,2,77,107,18,346,6,-36,5,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,161,1,3,1,8,1,3,0,7,0,0,4,0,
yuma_interest.wav,54,6,2,79,116,32,371,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,190,1,4,1,9,2,3,0,2,0,0,6,0,
yuma_interest.wav,52,7,3,84,119,28,366,6,-36,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,172,1,4,2,8,2,1,0,6,0,0,3,0,
yuma_interest.wav,56,9,3,77,100,37,336,7,-36,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,182,2,2,1,11,2,3,0,5,0,0,3,0,
yuma_interest.wav,51,4,3,80,111,35,370,7,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,168,1,5,1,8,3,2,1,4,0,0,7,0,
yuma_interest.wav,59,5,3,91,120,35,310,7,-37,5,1,-0,0,1,1,0,-0,-1,-0,0,0,1,174,2,6,1,12,3,1,1,2,0,0,4,0,
yuma_interest.wav,44,6,3,77,115,25,332,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,159,2,3,1,14,2,2,0,3,0,0,3,0,
yuma_interest.wav,46,7,2,72,99,24,369,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,151,1,4,3,10,1,2,0,5,0,0,4,0,
yuma_interest.wav,41,5,2,68,108,21,356,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,138,1,4,1,12,2,1,0,3,0,0,5,0,
yuma_interest.wav,47,5,2,79,114,18,364,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,149,2,6,1,10,1,3,0,4,0,0,4,0,
yuma_interest.wav,46,7,2,70,98,15,309,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,166,1,5,1,11,1,4,0,4,0,0,3,0,
yuma_interest.wav,50,7,3,78,113,20,304,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,159,1,4,1,12,2,2,1,4,0,0,3,0,
yuma_interest.wav,57,8,3,83,105,42,295,7,-35,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,182,2,3,3,12,2,2,1,4,1,0,4,0,
yuma_interest.wav,25,1,2,55,110,4,260,3,-40,4,1,1,1,1,1,0,0,-0,-0,0,0,0,114,1,1,0,12,1,1,0,1,0,0,8,0,
yuma_sad.wav,29,1,2,59,110,7,357,4,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,0,116,1,3,1,13,1,1,0,1,0,0,7,0,
yuma_sad.wav,40,5,2,68,92,22,194,7,-37,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,122,2,4,3,9,1,2,1,1,0,0,8,0,
yuma_sad.wav,41,2,2,68,105,15,230,5,-39,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,130,0,4,2,6,1,3,0,1,0,0,11,0,
yuma_sad.wav,43,3,2,68,101,5,217,5,-38,5,1,0,-0,0,0,0,-0,-0,-0,0,0,1,129,3,5,1,8,1,3,0,2,0,0,8,0,
yuma_sad.wav,41,2,2,77,123,25,277,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,174,1,3,1,13,2,1,0,2,0,0,7,0,
yuma_sad.wav,54,4,2,79,105,18,258,7,-38,5,1,0,-0,0,1,0,-0,-1,-0,-0,0,1,174,3,4,2,8,1,3,0,1,0,0,7,0,
yuma_sad.wav,31,1,2,63,108,12,252,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,134,0,1,2,7,1,3,0,1,0,0,10,0,
yuma_sad.wav,45,4,2,71,100,27,297,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,132,1,3,2,7,1,3,0,1,0,0,10,0,
yuma_sad.wav,38,2,2,61,91,13,278,6,-38,6,1,0,-0,0,0,0,-0,-0,-0,0,0,1,111,1,1,2,5,0,4,0,2,0,0,13,0,
yuma_sad.wav,38,2,2,60,90,20,291,5,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,0,123,1,1,1,8,0,3,1,0,0,0,12,0,
yuma_sad.wav,31,2,2,67,116,6,295,4,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,126,0,5,0,12,1,1,0,1,0,0,6,0,
yuma_sad.wav,48,3,2,76,107,18,288,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,-0,0,1,146,0,5,2,10,0,1,0,1,0,0,6,0,
yuma_sad.wav,46,2,2,65,93,21,280,6,-39,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,167,1,1,2,9,0,4,0,1,0,0,11,0,
yuma_sad.wav,36,2,2,65,113,11,321,4,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,120,0,3,1,11,1,1,0,1,0,0,7,0,
yuma_sad.wav,46,2,2,63,87,21,268,6,-38,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,132,2,2,2,5,1,3,1,1,0,0,13,0,
yuma_sad.wav,38,3,2,60,89,7,298,5,-38,6,1,0,-0,0,0,0,-0,-1,-0,0,0,1,140,1,5,1,7,0,2,0,2,0,0,10,0,
yuma_sad.wav,33,1,2,63,104,11,255,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,137,0,2,1,8,1,3,0,1,0,0,11,0,
yuma_sad.wav,45,2,2,72,101,29,311,7,-38,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,170,1,4,2,9,2,2,1,1,0,0,8,0,
yuma_sad.wav,34,3,2,58,92,8,244,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,127,1,4,1,11,1,1,0,1,0,0,8,0,
yuma_sad.wav,52,5,2,69,88,31,176,6,-37,6,0,-0,-0,1,1,0,-0,-0,-0,0,0,1,195,2,5,1,13,1,1,1,2,0,0,7,0,
yuma_sad.wav,40,2,2,66,103,18,311,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,115,1,3,2,11,1,3,0,1,0,0,11,0,
yuma_sad.wav,42,2,2,61,87,24,217,6,-38,6,1,0,-0,1,1,0,-0,-1,-0,0,0,0,110,0,1,2,5,1,3,0,0,0,0,12,0,
yuma_sad.wav,39,3,2,61,98,16,228,5,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,155,0,3,2,12,0,1,0,1,0,0,7,0,
yuma_sad.wav,37,2,2,64,101,13,244,5,-38,5,1,0,0,0,1,0,-0,-0,-0,0,0,0,125,0,4,2,5,1,3,0,1,0,0,10,0,
yuma_sad.wav,44,2,2,63,87,25,302,6,-38,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,179,1,1,2,6,1,3,1,2,0,0,12,0,
yuma_sad.wav,43,2,2,66,99,20,296,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,167,1,5,1,11,2,1,0,2,0,0,6,0,
yuma_sad.wav,45,1,2,69,102,31,265,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,143,1,2,1,7,2,2,0,1,0,0,12,0,
yuma_sad.wav,39,2,2,62,98,9,267,5,-39,5,1,0,-0,0,1,0,-0,-1,-0,0,0,0,128,2,6,1,9,1,1,0,2,0,0,7,0,
yuma_sad.wav,44,3,2,64,95,17,273,6,-38,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,149,2,6,1,8,1,2,0,2,0,0,8,0,
yuma_sad.wav,36,2,2,66,112,14,278,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,144,1,1,1,10,0,3,0,2,0,0,9,0,
yuma_sad.wav,39,2,2,62,97,11,261,5,-39,5,1,0,-0,0,1,0,-0,-0,-0,0,0,0,125,3,3,0,9,1,2,0,2,0,0,9,0,
yuma_sad.wav,37,1,2,62,100,18,270,5,-39,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,128,1,1,1,7,1,3,0,2,0,0,12,0,
